runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value,root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name,number of agents
4.8e-05,0,2,21,85,42,42,42,42,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.000188,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-22.scen:,10
0.000292,0,2,155,492,310,310,310,310,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.003653,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-24.scen:,5
0.000839,2,4,268,1185,182,182,182,182,1,0,0,0,1,0,0,0,0,0,0,2.2e-05,0,0,0,0,0,4e-06,0.0001,0.000111,0.001658,WDG+GR+GC+T+BP with AStarand Decomp,scens/empty-16-16-even-18.scen:,15
0.000767,5,12,343,1131,77,77,77,77,2,0,0,0,5,0,0,0,0,0,0,2.5e-05,0,0,0,0,1.2e-05,1.3e-05,0.000357,0.000385,0.000413,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-8-8-even-25.scen:,15
0.000153,0,1,73,307,66,66,66,66,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0.000291,CG+GR+DC+T+BP with AStar,scens/empty-16-16-even-1.scen:,5
0.008764,4,6,882,4072,673,673,673,673,10,0,0,0,2,0,0,12,0,0.003024,1.7e-05,0.000144,4.1e-05,2e-06,0,0.001811,1.3e-05,0.000165,0.000916,0.001051,0.012493,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-32-32-even-7.scen:,35
0.000263,0,2,155,492,310,310,310,310,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.003626,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-24.scen:,5
3.6e-05,0,2,9,33,42,42,42,42,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.000158,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-22.scen:,10
0.000893,3,6,224,991,182,182,182,182,1,0,0,0,2,0,0,3,0,0.00028,5e-06,2e-05,1.7e-05,2e-06,0,9.1e-05,1e-06,7e-06,0.000102,0.000115,0.001347,WDG+GR+GC+T+BP with AStarand Decomp,scens/empty-16-16-even-18.scen:,15
0.000108,0,2,57,243,52,52,52,52,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.000541,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-6.scen:,5
0.000739,7,14,311,1029,77,77,77,77,1,1,0,0,5,0,0,0,0,2e-06,4e-06,2.3e-05,3e-06,1e-06,0,5.3e-05,8e-06,1.3e-05,0.000355,0.00038,0.000343,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-8-8-even-25.scen:,15
0.005937,4,6,822,3713,594,594,594,594,9,0,0,0,2,0,0,8,0,0.001845,1.4e-05,0.000116,0.00011,4e-06,0,0.000807,1.1e-05,0.000114,0.000699,0.000766,0.011474,WDG+GR+GC+T+BP with AStarand Decomp,scens/empty-32-32-even-10.scen:,30
3.8e-05,0,2,9,33,42,42,42,42,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.000166,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-22.scen:,10
0.000271,0,2,155,492,310,310,310,310,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.003797,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-24.scen:,5
0.0001,0,1,53,209,42,42,42,42,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.000142,WDG+GR+DC+T+BP with AStar,scens/empty-8-8-even-22.scen:,10
0.009109,3,6,569,2598,673,673,673,673,7,0,0,0,2,0,0,16,0,0.005718,1.7e-05,0.00012,9.4e-05,7e-06,0,0.001517,1e-05,0.000162,0.000825,0.000908,0.010407,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-32-32-even-7.scen:,35
6.4e-05,0,2,29,110,52,52,52,52,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.000483,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-6.scen:,5
0.000623,3,8,130,519,48,48,48,48,0,1,0,0,2,0,0,0,0,0,0,1.1e-05,0,0,0,0,4e-06,6e-06,0.000117,0.000128,0.000247,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-8.scen:,10
0.002051,15,28,926,2581,77,77,75,75,8,0,0,0,13,0,0,0,0,7e-06,2.6e-05,5.4e-05,1.9e-05,1.2e-05,0,0.0004,1.6e-05,4e-05,0.00123,0.001314,0.000279,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-8-8-even-25.scen:,15
0.001895,3,6,231,1034,182,182,182,182,4,0,0,0,2,0,0,8,0,0.001028,5e-06,2.3e-05,3.1e-05,4e-06,0,0.000242,5e-06,1.1e-05,0.000199,0.000223,0.001218,WDG+GR+GC+T+BP with AStarand Decomp,scens/empty-16-16-even-18.scen:,15
0.000784,6,14,300,959,77,77,75,75,1,0,0,0,6,0,0,0,0,1e-06,1e-05,4.6e-05,1e-05,4e-06,0,0.000161,8e-06,1.5e-05,0.000409,0.000459,0.000252,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-8-8-even-25.scen:,15
4.7e-05,0,2,23,84,52,52,52,52,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0.000389,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-6.scen:,5
0.000814,4,10,161,602,48,48,48,48,0,1,0,0,3,0,0,0,0,0,0,1.4e-05,0,0,0,0,4e-06,8e-06,0.00017,0.000192,0.000257,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-8.scen:,10
0.000292,0,2,155,492,310,310,310,310,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.003804,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-24.scen:,5
0.001272,3,6,148,664,182,182,182,182,2,0,0,0,2,0,0,5,0,0.000613,6e-06,1.8e-05,5e-06,1e-06,0,0.000189,3e-06,1e-05,0.00014,0.000158,0.0011,WDG+GR+GC+T+BP with AStarand Decomp,scens/empty-16-16-even-18.scen:,15
0.00436,3,6,468,2115,594,594,594,594,4,0,0,0,2,0,0,8,0,0.002118,1.4e-05,8.5e-05,8.2e-05,2e-06,0,0.000697,5e-06,8.3e-05,0.000458,0.000499,0.009512,WDG+GR+GC+T+BP with AStarand Decomp,scens/empty-32-32-even-10.scen:,30
0.000765,4,10,158,593,48,48,48,48,0,1,0,0,3,0,0,0,0,0,0,1.3e-05,0,0,0,0,7e-06,6e-06,0.000165,0.000179,0.000241,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-8.scen:,10
0.000585,0,1,322,1252,310,310,310,310,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.002751,WDG+GR+GC+T+BP with AStar,scens/den312d-even-24.scen:,5
0.000749,5,11,343,1131,77,77,75,75,2,0,0,0,5,0,0,0,0,4e-06,1.3e-05,1.9e-05,0,3e-06,0,0.000144,8e-06,1.2e-05,0.000353,0.000379,0.000197,CG+GR+GC+T+BP with AStar,scens/empty-8-8-even-25.scen:,15
0.000108,0,1,57,243,52,52,52,52,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0.000291,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-6.scen:,5
0.001142,5,12,163,617,48,48,47,47,1,1,0,0,4,0,0,5,0,0.000431,6e-06,1.5e-05,3.9e-05,3e-06,0,7.5e-05,6e-06,1e-05,0.000207,0.000233,0.000201,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-8.scen:,10
0.000107,0,1,57,243,52,52,52,52,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0.000291,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-6.scen:,5
0.000235,2,4,97,376,63,63,63,63,1,0,0,1,0,0,0,0,0,0,0,1.4e-05,0,0,0,0,3e-06,3e-06,3.4e-05,4.1e-05,0.000426,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-8-8-even-6.scen:,15
0.000402,0,2,244,913,271,271,271,271,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.004191,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-8.scen:,5
0.001269,3,6,148,664,182,182,182,182,2,0,0,0,2,0,0,5,0,0.000596,6e-06,1.8e-05,6e-06,4e-06,0,0.000194,2e-06,8e-06,0.000146,0.000161,0.001018,WDG+GR+GC+T+BP with AStarand Decomp,scens/empty-16-16-even-18.scen:,15
0.001065,5,12,141,561,48,48,47,47,0,1,0,0,4,0,0,6,0,0.000471,6e-06,1.2e-05,2.3e-05,4e-06,0,7.4e-05,7e-06,1e-05,0.000187,0.000206,0.000185,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-8.scen:,10
0.00011,0,1,57,243,52,52,52,52,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0.000325,CG+GR+DC+T+BP with AStar,scens/empty-16-16-even-6.scen:,5
0.000125,0,2,68,295,63,63,63,63,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.000563,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-13.scen:,5
0.000299,3,6,109,435,63,63,63,63,1,1,0,1,0,0,0,0,0,1e-06,3e-06,1.5e-05,0,1e-06,0,1.8e-05,3e-06,5e-06,6.4e-05,7.4e-05,0.000378,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-8-8-even-6.scen:,15
0.0008,2,3,268,1185,182,182,182,182,1,0,0,0,1,0,0,2,0,0.000245,6e-06,1.4e-05,0,1e-06,0,9.7e-05,1e-06,6e-06,9.8e-05,0.000108,0.000809,WDG+GR+GC+T+BP with AStar,scens/empty-16-16-even-18.scen:,15
0.000642,3,7,130,515,48,48,46,47,0,1,0,0,2,0,0,4,0,0.00032,7e-06,8e-06,3e-06,0,0,5.2e-05,2e-06,5e-06,0.000113,0.000127,0.000137,WDG+GR+DC+T+BP with AStar,scens/empty-8-8-even-8.scen:,10
0.009022,3,6,569,2598,673,673,673,673,7,0,0,0,2,0,0,16,0,0.005539,1.6e-05,0.000121,9.8e-05,5e-06,0,0.001561,6e-06,0.000144,0.000793,0.000876,0.010538,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-32-32-even-7.scen:,35
0.00482,3,6,415,1881,594,594,594,594,6,0,0,0,2,0,0,10,0,0.002502,1.2e-05,8.2e-05,5.1e-05,4e-06,0,0.00093,5e-06,8e-05,0.000453,0.000503,0.008608,WDG+GR+GC+T+BP with AStarand Decomp,scens/empty-32-32-even-10.scen:,30
0.000172,1,4,49,215,63,63,63,63,0,1,0,0,0,0,0,0,0,0,1e-06,2e-06,0,1e-06,0,7.3e-05,1e-06,2e-06,4.4e-05,4.8e-05,0.000397,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-13.scen:,5
0.002562,4,10,428,1777,171,171,171,171,1,1,0,2,1,0,0,0,0,0,0,3.1e-05,0,0,0,0,2e-06,1.6e-05,0.000312,0.000342,0.001654,WDG+GR+GC+T+BP with AStarand Decomp,scens/empty-16-16-even-21.scen:,15
0.000438,4,6,138,563,63,63,63,63,5,0,1,1,0,0,0,0,0,1e-06,5e-06,2.4e-05,1e-05,3e-06,0,5.6e-05,3e-06,1.1e-05,0.000126,0.000152,0.000351,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-8-8-even-6.scen:,15
0.000354,0,2,206,734,271,271,271,271,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.003485,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-8.scen:,5
0.00258,4,10,426,1763,171,171,171,171,1,1,0,2,1,0,0,0,0,0,0,2.9e-05,0,0,0,0,5e-06,1.6e-05,0.000321,0.000349,0.001604,WDG+GR+GC+T+BP with AStarand Decomp,scens/empty-16-16-even-21.scen:,15
0.233426,665,1248,23878,64193,98,98,98,98,177,307,4,40,314,0,0,0,0,0,0,0.002793,0,0,0,0,0.001916,0.002449,0.03627,0.042296,0.000554,WDG+GR+GC+T+BP with AStarand Decomp,scens/empty-8-8-even-12.scen:,20
0.004589,2,3,911,4189,673,673,673,673,3,0,0,0,1,0,0,6,0,0.00172,1.6e-05,8.3e-05,0,1e-06,0,0.000698,4e-06,6.4e-05,0.000342,0.000379,0.00776,WDG+GR+DC+T+BP with AStar,scens/empty-32-32-even-7.scen:,35
0.000203,1,4,68,262,43,43,43,43,0,0,0,0,1,0,0,0,0,0,0,7e-06,0,0,0,0,1e-06,2e-06,2.7e-05,3.1e-05,0.000269,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-9.scen:,10
0.000176,1,4,49,215,63,63,63,63,0,1,0,0,0,0,0,0,0,0,1e-06,3e-06,0,1e-06,0,7.1e-05,1e-06,2e-06,4.5e-05,4.9e-05,0.000389,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-13.scen:,5
0.004791,3,6,415,1881,594,594,594,594,6,0,0,0,2,0,0,10,0,0.002452,1.4e-05,8.4e-05,5.2e-05,3e-06,0,0.000889,7e-06,9.1e-05,0.000497,0.00056,0.008484,WDG+GR+GC+T+BP with AStarand Decomp,scens/empty-32-32-even-10.scen:,30
0.000354,3,6,101,368,63,63,61,62,4,0,0,2,0,0,0,0,0,0,5e-06,1.7e-05,1.1e-05,1.4e-05,0,5.5e-05,4e-06,8e-06,0.00014,0.000163,0.000274,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-8-8-even-6.scen:,15
0.000354,0,2,206,734,271,271,271,271,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.003557,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-8.scen:,5
0.002893,2,3,818,3692,594,594,594,594,1,0,0,0,1,0,0,2,0,0.00066,1.3e-05,5.9e-05,4.6e-05,2e-06,0,0.000329,2e-06,2.6e-05,0.000234,0.000252,0.006781,WDG+GR+GC+T+BP with AStar,scens/empty-32-32-even-10.scen:,30
0.00467,8,16,526,2165,171,171,169,171,4,3,0,3,1,0,0,12,0,0.001607,1.7e-05,3.9e-05,3.8e-05,2.6e-05,0,0.000278,1.2e-05,2.9e-05,0.000522,0.00058,0.001536,WDG+GR+GC+T+BP with AStarand Decomp,scens/empty-16-16-even-21.scen:,15
0.000444,3,6,82,331,43,43,43,43,1,1,0,0,1,0,0,1,0,6.9e-05,2e-06,8e-06,0,1e-06,0,2.1e-05,2e-06,3e-06,7.2e-05,8.3e-05,0.000216,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-9.scen:,10
0.00022,2,4,59,223,63,63,61,62,4,0,0,1,0,0,0,0,0,2e-06,4e-06,1.5e-05,8e-06,1.1e-05,0,4.4e-05,1e-06,6e-06,6.4e-05,8e-05,0.000258,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-8-8-even-6.scen:,15
0.000172,1,4,49,215,63,63,63,63,0,1,0,0,0,0,0,0,0,1e-06,1e-06,3e-06,0,0,0,7.2e-05,2e-06,3e-06,4.8e-05,5e-05,0.000376,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-13.scen:,5
1.59631,4213,8289,462701,1505185,531,531,531,531,1815,2268,320,0,1624,0,0,0,0,1.2e-05,1.7e-05,0.044052,2.5e-05,1e-06,0,0.00062,0.024063,0.033871,0.714876,0.77386,0.004906,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-15.scen:,45
0.007626,3,6,1124,5133,789,789,789,789,2,1,0,0,1,0,0,0,0,0,0,0.000166,0,0,0,0,4e-06,9.7e-05,0.000548,0.000596,0.015608,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-32-32-even-20.scen:,35
0.000342,0,2,206,734,271,271,271,271,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.003597,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-8.scen:,5
0.000217,2,3,97,376,63,63,61,62,1,0,0,1,0,0,0,0,0,4e-06,6e-06,8e-06,0,1e-05,0,1.5e-05,0,2e-06,3.4e-05,4.1e-05,0.000184,CG+GR+GC+T+BP with AStar,scens/empty-8-8-even-6.scen:,15
0.003831,8,16,483,1933,171,171,169,171,5,3,0,3,1,0,0,14,0,0.001523,1.6e-05,3.5e-05,4.4e-05,2.6e-05,0,0.000191,1e-05,2.4e-05,0.000457,0.000507,0.001095,WDG+GR+GC+T+BP with AStarand Decomp,scens/empty-16-16-even-21.scen:,15
0.000396,2,6,73,278,43,43,41,43,0,0,0,0,2,0,0,3,0,0.000149,2e-06,8e-06,1.3e-05,3e-06,0,1.3e-05,2e-06,5e-06,6.4e-05,7.3e-05,0.000205,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-9.scen:,10
0.000119,0,1,68,295,63,63,63,63,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0.000265,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-13.scen:,5
0.000478,0,1,276,1058,271,271,271,271,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.0024,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-8.scen:,5
0.00487,2,4,951,4385,667,667,667,667,5,0,0,0,1,0,0,0,0,0,0,0.000126,0,0,0,0,2e-05,6.9e-05,0.000458,0.000502,0.013559,WDG+GR+GC+T+BP with AStarand Decomp,scens/empty-32-32-even-1.scen:,30
0.004303,8,16,483,1933,171,171,169,171,5,3,0,3,1,0,0,14,0,0.001744,2.1e-05,3.8e-05,5.2e-05,2.6e-05,0,0.000215,9e-06,2.8e-05,0.000529,0.000596,0.001162,WDG+GR+GC+T+BP with AStarand Decomp,scens/empty-16-16-even-21.scen:,15
0.000537,3,6,55,216,43,43,43,43,1,1,0,0,1,0,0,4,0,0.000243,4e-06,9e-06,6e-06,2e-06,0,6.3e-05,1e-06,5e-06,6.5e-05,7.4e-05,0.000187,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-9.scen:,10
0.000474,0,1,276,1058,271,271,271,271,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.002496,WDG+GR+GC+T+BP with AStar,scens/den312d-even-8.scen:,5
0.000117,0,1,68,295,63,63,63,63,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0.000269,CG+GR+DC+T+BP with AStar,scens/empty-16-16-even-13.scen:,5
0.001282,12,24,393,1435,71,71,71,71,6,1,1,1,8,0,0,0,0,0,0,5e-05,0,0,0,0,1.7e-05,2.5e-05,0.000458,0.00053,0.000378,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-8-8-even-16.scen:,15
0.000571,3,6,67,261,43,43,43,43,2,0,0,0,2,0,0,4,0,0.000267,4e-06,1e-05,1.5e-05,1e-06,0,6.8e-05,2e-06,5e-06,8.5e-05,0.000103,0.000168,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-9.scen:,10
0.001256,12,24,393,1435,71,71,71,71,6,1,1,1,8,0,0,0,0,0,0,5.2e-05,0,0,0,0,1.6e-05,2.6e-05,0.000463,0.000534,0.000362,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-8-8-even-16.scen:,15
0.006226,3,6,1051,4765,789,789,789,789,1,1,0,0,1,0,0,0,0,0,0,0.000158,0,0,0,0,2e-06,7.3e-05,0.000443,0.000482,0.015675,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-32-32-even-20.scen:,35
0.002572,4,9,428,1777,171,171,168,171,1,1,0,2,1,0,0,8,0,0.001426,2e-05,2.3e-05,1.9e-05,5.9e-05,0,0.000253,6e-06,1.7e-05,0.00033,0.000361,0.000884,WDG+GR+GC+T+BP with AStar,scens/empty-16-16-even-21.scen:,15
0.001084,9,18,323,1179,71,71,71,71,4,1,1,2,4,0,0,0,0,2e-06,3e-06,4.1e-05,3e-06,0,0,2.2e-05,1.2e-05,2.1e-05,0.000434,0.000489,0.000383,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-8-8-even-16.scen:,15
0.006376,4,6,881,4041,667,667,667,667,8,0,0,0,2,0,0,6,0,0.001802,1.3e-05,0.000121,3.6e-05,3e-06,0,0.00074,7e-06,0.000117,0.000667,0.000727,0.011546,WDG+GR+GC+T+BP with AStarand Decomp,scens/empty-32-32-even-1.scen:,30
0.000198,1,4,93,380,50,50,50,50,0,0,0,0,1,0,0,0,0,0,0,4e-06,0,0,0,0,1e-06,2e-06,5.9e-05,6.1e-05,0.000541,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-19.scen:,5
0.000912,12,22,302,1090,71,71,70,70,2,2,1,2,5,0,0,0,0,2e-06,1.4e-05,4.1e-05,6e-06,4e-06,0,0.000137,1.1e-05,2.2e-05,0.000349,0.000396,0.00035,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-8-8-even-16.scen:,15
0.000249,0,2,137,481,360,360,360,360,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.003313,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-18.scen:,5
0.000199,1,3,68,262,43,43,41,43,0,0,0,0,1,0,0,1,0,5.2e-05,1e-06,4e-06,0,0,0,6e-06,1e-06,2e-06,2.7e-05,3.1e-05,0.000138,WDG+GR+DC+T+BP with AStar,scens/empty-8-8-even-9.scen:,10
0.001187,3,6,271,1151,160,160,158,160,1,0,0,0,2,0,0,4,0,0.000451,6e-06,4e-05,1.1e-05,1e-06,0,0.00011,4e-06,7e-06,0.000135,0.00015,0.00144,WDG+GR+GC+T+BP with AStarand Decomp,scens/empty-16-16-even-20.scen:,15
0.002699,31,62,882,3172,73,73,70,71,12,21,2,0,7,0,0,0,0,9e-06,5.5e-05,0.000105,6.5e-05,1.8e-05,0,0.000287,4.2e-05,6.8e-05,0.001298,0.001468,0.000348,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-8-8-even-16.scen:,15
0.000102,0,2,55,209,41,41,41,41,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.000269,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-14.scen:,10
0.001214,4,6,231,986,160,160,158,160,3,0,0,0,2,0,0,3,0,0.000343,5e-06,2.1e-05,0,0,0,0.000128,3e-06,8e-06,0.00015,0.000169,0.001405,WDG+GR+GC+T+BP with AStarand Decomp,scens/empty-16-16-even-20.scen:,15
0.003446,4,6,597,2619,667,667,665,667,6,0,0,0,2,0,0,8,0,0.001445,8e-06,8.1e-05,2.5e-05,0,0,0.000878,2e-06,6.1e-05,0.000352,0.00039,0.006319,WDG+GR+GC+T+BP with AStarand Decomp,scens/empty-32-32-even-1.scen:,30
0.000648,0,1,365,1522,360,360,360,360,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.002627,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-18.scen:,5
0.040412,9,18,1948,8249,789,789,787,789,17,6,0,0,2,0,0,26,0,0.03231,6.5e-05,0.000263,0.000385,1.2e-05,0,0.002834,2.1e-05,0.000542,0.003045,0.003322,0.012255,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-32-32-even-20.scen:,35
0.000681,3,6,142,590,160,160,158,160,1,0,0,0,2,0,0,2,0,0.000239,6e-06,1.4e-05,1e-05,0,0,5.8e-05,2e-06,8e-06,0.000137,0.000148,0.00108,WDG+GR+GC+T+BP with AStarand Decomp,scens/empty-16-16-even-20.scen:,15
0.001331,12,23,393,1435,71,71,68,69,6,1,1,1,8,0,0,0,0,9e-06,3.5e-05,4.9e-05,4.8e-05,0.0001,0,0.000276,1.3e-05,2.6e-05,0.000478,0.000548,0.00021,CG+GR+GC+T+BP with AStar,scens/empty-8-8-even-16.scen:,15
0.000291,2,6,117,511,50,50,50,50,0,0,0,0,2,0,0,0,0,1e-06,1e-06,6e-06,0,0,0,3e-05,3e-06,4e-06,0.00012,0.000127,0.000484,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-19.scen:,5
0.000145,1,4,47,172,41,41,41,41,0,0,0,0,1,0,0,1,0,4e-05,2e-06,7e-06,0,0,0,7e-06,1e-06,2e-06,1.3e-05,1.6e-05,0.000215,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-14.scen:,10
0.000147,1,4,47,172,41,41,41,41,0,0,0,0,1,0,0,1,0,3.6e-05,2e-06,4e-06,0,1e-06,0,8e-06,0,2e-06,1.3e-05,1.7e-05,0.000214,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-14.scen:,10
0.368053,2549,5062,113001,299104,105,105,105,105,460,1630,113,55,750,0,0,0,0,0,0,0.009814,0,0,0,0,0.0072,0.007727,0.166616,0.182723,0.000414,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-17.scen:,20
0.000666,3,6,120,479,160,160,158,160,1,0,0,0,2,0,0,2,0,0.000242,6e-06,1.3e-05,0,0,0,8.7e-05,1e-06,5e-06,0.000131,0.000143,0.001073,WDG+GR+GC+T+BP with AStarand Decomp,scens/empty-16-16-even-20.scen:,15
0.00361,4,6,257,1069,667,667,665,667,4,0,0,0,2,0,0,6,0,0.001735,1.3e-05,7.3e-05,5.2e-05,6e-06,0,0.000695,7e-06,7e-05,0.000421,0.000459,0.007619,WDG+GR+GC+T+BP with AStarand Decomp,scens/empty-32-32-even-1.scen:,30
0.000293,2,6,117,511,50,50,50,50,0,0,0,0,2,0,0,0,0,1e-06,1e-06,4e-06,0,0,0,2.8e-05,2e-06,4e-06,0.00012,0.000127,0.00047,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-19.scen:,5
0.000665,3,6,120,479,160,160,158,160,1,0,0,0,2,0,0,2,0,0.000247,6e-06,1.3e-05,0,0,0,8.9e-05,2e-06,6e-06,0.00013,0.000142,0.001057,WDG+GR+GC+T+BP with AStarand Decomp,scens/empty-16-16-even-20.scen:,15
0.000213,1,4,96,380,61,61,61,61,0,1,0,0,0,0,0,0,0,0,0,1.2e-05,0,0,0,0,1e-06,2e-06,2.9e-05,3.5e-05,0.000405,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-8-8-even-22.scen:,15
0.000294,2,6,100,402,50,50,50,50,0,0,0,0,2,0,0,0,0,0,0,5e-06,0,0,0,2.9e-05,1e-06,4e-06,0.000161,0.000168,0.000384,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-19.scen:,5
0.000671,0,1,365,1522,360,360,360,360,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.002578,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-18.scen:,5
