runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value,root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name,number of agents,decompTime,MaxCompRuntime
0.024231,10,19,9457,27244,915,915,908,911,5,3,2,3,1,0,0,0,0,7e-06,4.3e-05,0.000181,0.00181,0.002718,0,0.0043,3.5e-05,0.000933,0.012242,0.01244,0.007552,CG+GR+GC+T+BP with AStar,scens/den312d-even-22.scen:,15,00
0.000389,0,1,365,1522,360,360,360,360,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.001534,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-18.scen:,5,70
0.000383,0,1,229,843,224,224,224,224,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.002554,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-19.scen:,5,100
0.000676,0,1,365,1522,360,360,360,360,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.002572,WDG+GR+GC+T+BP with AStar,scens/den312d-even-18.scen:,5,00
0.000385,0,1,229,843,224,224,224,224,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.002586,CG+GR+DC+T+BP with AStar,scens/den312d-even-19.scen:,5,00
0.009691,9,18,4288,14372,681,681,681,681,2,3,2,3,0,0,0,0,0,1e-06,1e-06,5.7e-05,0.000633,0,0,0.000175,2.3e-05,0.000491,0.004277,0.004347,0.006132,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-5.scen:,10,420.008573
0.053727,39,78,26876,83615,2300,2300,2300,2300,13,18,0,19,1,0,0,0,0,0,4e-06,0.000937,3.4e-05,1e-06,0,0.000212,6.9e-05,0.002349,0.027173,0.028052,0.020716,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-3.scen:,35,320.053155
0.008946,5,12,4404,13430,911,911,911,911,0,0,0,3,2,0,0,0,0,0,0,8.5e-05,0,0,0,0,5e-06,0.000465,0.005127,0.005219,0.013864,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-4.scen:,15,320.008915
0.000463,0,2,361,1403,342,342,342,342,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.003515,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-17.scen:,5,260.00046
0.002114,1,4,996,3285,303,303,303,303,0,1,0,0,0,0,0,0,0,0,0,8e-06,0,0,0,0,2e-06,4.6e-05,0.000864,0.000882,0.003954,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-21.scen:,5,650.00211
