runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value,root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name,number of agents,decompTime,MaxCompRuntime
0.010746,6,11,6138,18180,1185,1185,1176,1180,4,0,1,1,3,0,0,0,0,5.2e-05,3.3e-05,0.000105,0.000454,0.00103,0,0.00252,2.1e-05,0.000483,0.004773,0.004864,0.006396,CG+GR+DC+T+BP with AStar,scens/den312d-even-12.scen:,20,0,0
0.000192,0,2,148,480,462,462,462,462,0,0,0,0,0,0,0,0,0,0,0,7e-06,0,0,0,0,0,0,0,0,0.004429,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-9.scen:,10,12,0.000183
0.001474,1,3,849,3387,541,541,541,541,0,1,0,0,0,0,0,0,0,1e-06,1e-06,1.1e-05,3.1e-05,0,0,0.000226,2e-06,2.2e-05,0.000216,0.000221,0.005451,CG+GR+DC+T+BP with AStar,scens/den312d-even-2.scen:,10,0,0
0.000164,0,2,148,480,462,462,462,462,0,0,0,0,0,0,0,0,0,0,0,7e-06,0,0,0,0,0,0,0,0,0.004064,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-9.scen:,10,8,0.000156
0.000533,0,1,472,2025,462,462,462,462,0,0,0,0,0,0,0,0,0,0,0,7e-06,0,0,0,0,0,0,0,0,0.003078,WDG+GR+GC+T+BP with AStar,scens/den312d-even-9.scen:,10,0,0
0.083197,21,44,29786,66721,941,941,940,941,6,11,2,8,0,0,0,0,0,0,2e-06,0.000237,4.3e-05,0,0,0.000124,3.5e-05,0.001241,0.038511,0.040055,0.012471,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-20.scen:,15,12,0.082737
0.001072,0,2,530,2202,551,551,551,551,0,0,0,0,0,0,0,0,0,0,0,1.8e-05,0,0,0,0,0,0,0,0,0.009139,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-19.scen:,10,13,0.001058
0.004511,2,4,1467,5361,723,723,723,723,1,0,0,1,0,0,0,0,0,0,0,2.2e-05,0,0,0,0,1e-06,8.3e-05,0.000743,0.000752,0.005945,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-3.scen:,10,10,0.0045
0.000616,0,2,342,1348,551,551,551,551,0,0,0,0,0,0,0,0,0,0,0,1.2e-05,0,0,0,0,0,0,0,0,0.007449,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-19.scen:,10,11,0.000602
0.000482,0,2,275,1046,551,551,551,551,0,0,0,0,0,0,0,0,0,0,0,1.3e-05,0,0,0,0,0,0,0,0,0.006686,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-19.scen:,10,11,0.000468
0.006445,1,4,1076,3536,723,723,723,723,0,0,0,1,0,0,0,0,0,0,0,2e-05,0,0,0,0,1e-06,6.2e-05,0.001177,0.001184,0.007414,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-3.scen:,10,12,0.006426
0.000662,0,1,565,2376,551,551,551,551,0,0,0,0,0,0,0,0,0,0,0,8e-06,0,0,0,0,0,0,0,0,0.003486,CG+GR+DC+T+BP with AStar,scens/den312d-even-19.scen:,10,0,0
0.003417,1,4,974,3081,723,723,723,723,0,0,0,1,0,0,0,0,0,0,0,1e-05,0,0,0,0,1e-06,3.8e-05,0.000608,0.000613,0.003836,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-3.scen:,10,9,0.003389
0.002603,2,4,1075,4151,586,586,586,586,1,0,0,0,1,0,0,0,0,0,0,2.7e-05,0,0,0,0,2e-06,7e-05,0.000638,0.000657,0.009409,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-21.scen:,10,12,0.002589
0.008047,2,3,1593,5954,723,723,721,723,1,0,0,1,0,0,0,2,0,0.004089,4e-06,2.8e-05,0,0.000269,0,0.000594,1e-06,0.000124,0.00119,0.001208,0.005124,WDG+GR+GC+T+BP with AStar,scens/den312d-even-3.scen:,10,0,0
0.002165,2,6,919,3660,586,586,586,586,0,0,0,0,2,0,0,0,0,0,2e-06,3e-05,3.6e-05,0,0,0.000311,4e-06,7.6e-05,0.000752,0.000772,0.008883,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-21.scen:,10,14,0.001451
0.064455,28,57,35336,80778,941,941,934,937,4,17,2,9,0,0,0,0,0,1.7e-05,8.5e-05,0.000268,0.001104,0.011965,0,0.013644,4.1e-05,0.001317,0.034188,0.035738,0.004847,CG+GR+DC+T+BP with AStar,scens/den312d-even-20.scen:,15,0,0
0.002397,2,6,919,3660,586,586,586,586,0,0,0,0,2,0,0,0,0,0,2e-06,3e-05,3.8e-05,1e-06,0,0.000337,0,0.000109,0.000881,0.000902,0.008577,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-21.scen:,10,11,0.001598
0.010308,3,6,1783,6387,681,681,681,681,1,0,0,2,0,0,0,0,0,0,0,4.9e-05,0,0,0,0,4e-06,0.000199,0.001809,0.001844,0.010323,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-5.scen:,10,14,0.010292
0.001524,2,3,1119,4338,586,586,584,585,1,0,0,0,1,0,0,0,0,1e-06,2e-06,1.4e-05,0,0,0,0.000292,3e-06,4.6e-05,0.000381,0.000391,0.003345,CG+GR+DC+T+BP with AStar,scens/den312d-even-21.scen:,10,0,0
0.000536,0,2,468,2011,462,462,462,462,0,0,0,0,0,0,0,0,0,0,0,1.1e-05,0,0,0,0,0,0,0,0,0.00585,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-9.scen:,10,7,0.000527
0.000268,0,2,148,480,462,462,462,462,0,0,0,0,0,0,0,0,0,0,0,1.1e-05,0,0,0,0,0,0,0,0,0.006646,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-9.scen:,10,14,0.000256
0.011286,4,8,2081,7591,681,681,681,681,2,0,1,2,0,0,0,1,0,0.001189,2e-06,3.7e-05,0.000754,2e-06,0,0.000168,9e-06,0.000184,0.001363,0.001395,0.009857,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-5.scen:,10,13,0.008841
0.017602,14,28,9836,31325,1153,1153,1153,1153,4,3,0,10,0,0,0,0,0,0,0,0.00017,0,0,0,0,1.4e-05,0.000821,0.008559,0.008726,0.009736,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-25.scen:,15,10,0.017578
0.000287,0,2,148,480,462,462,462,462,0,0,0,0,0,0,0,0,0,0,0,1e-05,0,0,0,0,0,0,0,0,0.006822,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-9.scen:,10,12,0.000275
0.000536,0,1,472,2025,462,462,462,462,0,0,0,0,0,0,0,0,0,0,0,7e-06,0,0,0,0,0,0,0,0,0.003042,CG+GR+DC+T+BP with AStar,scens/den312d-even-9.scen:,10,0,0
0.126238,8,16,14282,32955,1564,1564,1564,1564,2,1,0,3,3,0,0,0,0,0,0,0.000233,0,0,0,0,1.1e-05,0.001135,0.012256,0.012421,0.015996,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-15.scen:,25,9,0.12618
0.015358,4,8,1993,7184,681,681,681,681,1,0,1,2,0,0,0,1,0,0.00228,2e-06,5.1e-05,0.001212,4e-06,0,0.000307,1.2e-05,0.00028,0.002194,0.002236,0.009468,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-5.scen:,10,12,0.011016
0.015103,15,28,9292,29734,1153,1153,1153,1153,4,3,0,9,1,0,0,0,0,2e-06,3e-06,0.000144,0,0,0,0.000211,1.6e-05,0.000708,0.00768,0.007823,0.008291,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-25.scen:,15,8,0.01436
0.004464,3,8,2696,9079,723,723,723,723,1,1,0,2,0,0,0,0,0,0,0,3e-05,0,0,0,0,5e-06,0.000124,0.002096,0.002146,0.006691,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-3.scen:,10,12,0.004452
0.002459,2,6,1689,5391,723,723,723,723,0,1,0,1,0,0,0,0,0,0,0,1.4e-05,0,0,0,0,1e-06,7e-05,0.001126,0.001134,0.004251,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-3.scen:,10,8,0.002449
0.005911,3,5,1783,6387,681,681,677,681,1,0,0,2,0,0,0,3,0,0.003307,3e-06,2.1e-05,0,0.000195,0,0.00036,0,0.000166,0.001198,0.001219,0.003156,WDG+GR+GC+T+BP with AStar,scens/den312d-even-5.scen:,10,0,0
0.004657,2,6,1585,4930,723,723,723,723,0,1,0,1,0,0,0,0,0,0,0,1.8e-05,0,0,0,0,1e-06,0.000116,0.002312,0.002332,0.006293,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-3.scen:,10,11,0.004641
0.006388,3,7,2823,9689,723,723,721,722,1,1,0,2,0,0,0,0,0,3e-06,6e-06,4.2e-05,3.9e-05,0.000533,0,0.001237,4e-06,0.000191,0.002961,0.003003,0.005166,CG+GR+DC+T+BP with AStar,scens/den312d-even-3.scen:,10,0,0
0.025596,15,28,9292,29734,1153,1153,1153,1153,4,3,0,9,1,0,0,0,0,2e-06,4e-06,0.000224,0,1e-06,0,0.000331,1.6e-05,0.001114,0.012672,0.012896,0.014135,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-25.scen:,15,13,0.024505
0.020817,3,8,1917,7149,669,669,669,669,0,0,0,3,0,0,0,0,0,0,0,4.4e-05,0,0,0,0,2e-06,0.000243,0.002002,0.002035,0.009637,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-16.scen:,10,12,0.0208
0.00743,8,18,4601,15295,681,681,681,681,3,3,1,4,0,0,0,0,0,0,0,6.3e-05,0,0,0,0,1.4e-05,0.000408,0.003636,0.003703,0.006406,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-5.scen:,10,26,0.00742
0.013307,5,10,2401,8390,671,671,669,671,1,0,0,4,0,0,0,4,0,0.001823,3e-06,2.9e-05,0,0.000181,0,0.000259,3e-06,0.000227,0.001993,0.002025,0.004339,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-16.scen:,10,8,0.010339
0.024157,14,27,9836,31325,1153,1153,1147,1150,4,3,0,10,0,0,0,0,0,7e-06,7.9e-05,0.000222,0.000435,0.004991,0,0.003269,2.2e-05,0.001244,0.013094,0.013355,0.004751,CG+GR+DC+T+BP with AStar,scens/den312d-even-25.scen:,15,0,0
0.012063,10,20,4987,16544,681,681,681,681,5,3,2,4,0,0,0,0,0,1e-06,1e-06,8.3e-05,0.000744,2e-06,0,0.000167,2.1e-05,0.000627,0.005342,0.005431,0.010224,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-5.scen:,10,31,0.010698
0.003229,1,4,1350,5473,939,939,939,939,0,0,0,1,0,0,0,0,0,0,0,6.1e-05,0,0,0,0,0,5.5e-05,0.000577,0.000589,0.014631,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-1.scen:,15,13,0.003199
0.022355,5,10,2401,8390,671,671,669,671,1,0,0,4,0,0,0,4,0,0.003176,6e-06,4e-05,0,0.000298,0,0.000421,5e-06,0.000348,0.003229,0.003271,0.007198,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-16.scen:,10,14,0.01721
0.234769,41,80,34093,84375,1683,1683,1668,1677,4,8,5,18,8,0,0,60,2,0.090261,0.000228,0.000651,0.002584,0.003233,0,0.007793,0.000103,0.003091,0.033966,0.034715,0.015036,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-8.scen:,30,10,0.110407
0.01422,9,18,4287,14361,681,681,681,681,2,3,2,3,0,0,0,0,0,2e-06,2e-06,0.000105,0.000975,3e-06,0,0.00031,2.9e-05,0.000644,0.006051,0.006162,0.008732,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-5.scen:,10,10,0.012343
0.088848,9,16,12995,29742,1564,1564,1563,1564,3,2,0,2,3,0,0,3,0,0.001917,9e-06,0.000215,0.000129,1e-06,0,0.000734,1e-05,0.000787,0.009667,0.009809,0.017336,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-15.scen:,25,10,0.085468
0.003618,3,6,1840,6362,939,939,937,938,1,0,0,2,0,0,0,0,0,0,5e-06,4.8e-05,6.2e-05,0.000227,0,0.000409,5e-06,9.3e-05,0.001309,0.00133,0.00751,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-1.scen:,15,10,0.002287
0.002991,3,6,1840,6362,939,939,937,938,1,0,0,2,0,0,0,0,0,1e-06,3e-06,3.7e-05,5.3e-05,0.000202,0,0.000355,0,8.2e-05,0.001169,0.001192,0.006719,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-1.scen:,15,9,0.001798
0.018282,4,7,2556,8882,669,669,665,669,1,1,0,2,0,0,0,7,0,0.011647,2e-05,4.4e-05,3.8e-05,0.000844,0,0.001068,5e-06,0.000332,0.002825,0.002868,0.005024,WDG+GR+GC+T+BP with AStar,scens/den312d-even-16.scen:,10,0,0
0.012637,8,17,4601,15295,681,681,677,679,3,3,1,4,0,0,0,0,0,6e-06,1.6e-05,8.6e-05,0.001372,0.001407,0,0.00185,2.1e-05,0.00064,0.006263,0.006381,0.005184,CG+GR+DC+T+BP with AStar,scens/den312d-even-5.scen:,10,0,0
0.003398,1,3,1363,5533,939,939,937,938,0,0,0,1,0,0,0,0,0,1e-06,4e-06,3.8e-05,3.3e-05,0.000335,0,0.000377,2e-06,5.4e-05,0.00058,0.000591,0.006068,CG+GR+DC+T+BP with AStar,scens/den312d-even-1.scen:,15,0,0
0.002862,2,4,961,3683,540,540,540,540,1,0,0,1,0,0,0,0,0,0,0,1.6e-05,0,0,0,0,1e-06,5e-05,0.000408,0.000416,0.009354,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-11.scen:,10,13,0.002853
0.003503,2,6,1751,6251,669,669,669,669,0,0,0,2,0,0,0,0,0,0,0,3.1e-05,0,0,0,0,2e-06,0.000126,0.001469,0.00149,0.007559,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-16.scen:,10,12,0.003486
0.004236,2,4,877,3303,540,540,540,540,1,0,0,1,0,0,0,0,0,0,0,2.1e-05,0,0,0,0,1e-06,7.8e-05,0.000664,0.000675,0.007814,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-11.scen:,10,11,0.004223
0.008835,9,20,4717,15382,669,669,669,669,0,6,0,3,0,0,0,0,0,0,1e-06,3.8e-05,0,0,0,0.000246,9e-06,0.000406,0.004483,0.004537,0.007046,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-16.scen:,10,10,0.008108
0.004301,2,4,845,3149,540,540,540,540,1,0,0,1,0,0,0,0,0,0,0,2e-05,0,0,0,0,2e-06,8.3e-05,0.000707,0.000718,0.00452,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-11.scen:,10,9,0.004287
0.00275,2,3,1030,3987,540,540,538,540,1,0,0,1,0,0,0,2,0,0.001384,3e-06,1.4e-05,0,6.6e-05,0,0.000161,0,5.3e-05,0.000433,0.000445,0.003146,WDG+GR+GC+T+BP with AStar,scens/den312d-even-11.scen:,10,0,0
0.008071,9,20,4717,15382,669,669,669,669,0,6,0,3,0,0,0,0,0,1e-06,2e-06,4e-05,0,0,0,0.000432,9e-06,0.000398,0.004364,0.004417,0.00572,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-16.scen:,10,10,0.006803
0.02673,5,10,10280,26314,1246,1246,1246,1246,1,0,1,2,1,0,0,0,0,0,0,0.000167,0,0,0,0,4e-05,0.000891,0.012484,0.01259,0.014821,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-13.scen:,15,14,0.026688
0.006138,4,7,2463,8740,669,669,665,667,1,1,0,2,0,0,0,0,0,1e-06,1.6e-05,4.1e-05,3.4e-05,0.00079,0,0.001071,7e-06,0.000251,0.002714,0.002755,0.005211,CG+GR+DC+T+BP with AStar,scens/den312d-even-16.scen:,10,0,0
0.011298,2,6,2735,8264,680,680,680,680,0,0,0,2,0,0,0,0,0,0,0,3.8e-05,0,0,0,0,1e-06,0.000245,0.002591,0.00261,0.009169,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-14.scen:,10,12,0.011281
0.015632,5,10,9916,25680,1246,1246,1246,1246,1,0,1,2,1,0,0,0,0,0,0,9.2e-05,0,0,0,0,4.1e-05,0.000529,0.007305,0.007376,0.008333,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-13.scen:,15,8,0.015607
0.080388,9,16,12995,29742,1564,1564,1563,1564,3,2,0,2,3,0,0,3,0,0.001569,6e-06,0.000221,0.000146,1e-06,0,0.000788,1.2e-05,0.000805,0.010086,0.01024,0.013735,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-15.scen:,25,9,0.077376
0.003823,3,6,1377,5168,540,540,540,540,2,1,0,1,0,0,0,0,0,0,0,3.7e-05,0,0,0,0,3e-06,0.000222,0.001661,0.001687,0.009284,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-11.scen:,10,10,0.003808
0.006572,2,6,2271,6532,680,680,678,680,0,0,0,2,0,0,0,1,0,0.00167,1e-06,1.9e-05,0,0.000253,0,0.000324,1e-06,0.000138,0.001571,0.001583,0.007808,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-14.scen:,10,14,0.003261
0.101155,21,41,18456,49251,1683,1683,1668,1677,5,4,1,11,4,0,0,47,3,0.069549,0.000214,0.000374,0.001672,0.002858,0,0.00683,3.6e-05,0.001653,0.015603,0.016022,0.009183,WDG+GR+GC+T+BP with AStar,scens/den312d-even-8.scen:,30,0,0
0.003908,3,8,1510,5347,540,540,540,540,1,1,0,2,0,0,0,0,0,0,0,4.5e-05,0,0,0,0,4e-06,0.000186,0.001791,0.00183,0.008239,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-11.scen:,10,13,0.003894
0.007204,2,6,2071,5633,680,680,678,680,0,0,0,2,0,0,0,2,0,0.002274,1e-06,1.6e-05,0,0.000227,0,0.000437,2e-06,0.000147,0.001653,0.001665,0.003921,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-14.scen:,10,15,0.003182
0.003036,3,6,1261,4654,540,540,540,540,2,1,0,1,0,0,0,0,0,0,0,2.1e-05,0,0,0,0,3e-06,0.000122,0.001148,0.001166,0.005081,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-11.scen:,10,9,0.003027
0.006968,2,5,2793,8520,680,680,676,680,0,0,0,2,0,0,0,2,0,0.003377,2e-06,1.9e-05,0,0.000316,0,0.000445,1e-06,0.000166,0.001648,0.001661,0.003212,WDG+GR+GC+T+BP with AStar,scens/den312d-even-14.scen:,10,0,0
0.004299,3,7,1662,6036,540,540,538,539,1,1,0,2,0,0,0,0,0,1e-06,8e-06,3.5e-05,2.5e-05,0.000341,0,0.000716,5e-06,0.000194,0.001753,0.001785,0.005195,CG+GR+DC+T+BP with AStar,scens/den312d-even-11.scen:,10,0,0
0.00047,0,2,400,1583,431,431,431,431,0,0,0,0,0,0,0,0,0,0,0,1e-05,0,0,0,0,0,0,0,0,0.005707,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-7.scen:,10,9,0.000462
0.028236,7,14,10649,27479,1246,1246,1246,1246,1,1,1,2,2,0,0,0,0,1e-06,3e-06,0.000169,1e-05,1e-06,0,0.000253,3.7e-05,0.00083,0.013291,0.013419,0.01428,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-13.scen:,15,14,0.02759
0.000533,0,1,441,1775,431,431,431,431,0,0,0,0,0,0,0,0,0,0,0,7e-06,0,0,0,0,0,0,0,0,0.003108,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-7.scen:,10,7,0
0.00964,5,12,4342,13212,680,680,680,680,0,2,0,3,0,0,0,0,0,0,0,5.5e-05,0,0,0,0,5e-06,0.000413,0.005197,0.005242,0.006035,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-14.scen:,10,10,0.009624
0.001045,0,1,441,1775,431,431,431,431,0,0,0,0,0,0,0,0,0,0,0,9e-06,0,0,0,0,0,0,0,0,0.005113,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-7.scen:,10,10,0
0.000881,0,1,441,1775,431,431,431,431,0,0,0,0,0,0,0,0,0,0,0,9e-06,0,0,0,0,0,0,0,0,0.005152,WDG+GR+GC+T+BP with AStar,scens/den312d-even-7.scen:,10,0,0
0.004505,3,8,2808,8166,680,680,678,679,0,1,0,2,0,0,0,0,0,2e-06,1e-06,2.1e-05,0,0.000241,0,0.000433,4e-06,0.000146,0.00242,0.002438,0.004762,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-14.scen:,10,8,0.002378
0.020381,5,9,9904,25874,1246,1246,1233,1237,1,0,1,2,1,0,0,0,0,3e-06,3.5e-05,0.000102,0.000673,0.002211,0,0.004041,3.4e-05,0.000745,0.009781,0.009879,0.007828,CG+GR+DC+T+BP with AStar,scens/den312d-even-13.scen:,15,0,0
0.004071,3,8,2607,7276,680,680,678,679,0,1,0,2,0,0,0,0,0,0,1e-06,1.7e-05,0,0.000228,0,0.000445,4e-06,0.000146,0.00229,0.002304,0.003802,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-14.scen:,10,9,0.002145
0.002863,3,6,1001,4307,538,538,538,538,1,0,0,0,2,0,0,2,0,0.000714,2e-06,2.6e-05,0,1e-06,0,0.000298,1e-06,8.4e-05,0.000492,0.000507,0.009284,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-12.scen:,10,14,0.00153
0.001765,2,6,736,2838,538,538,538,538,0,0,0,0,2,0,0,1,0,0.000264,1e-06,1.3e-05,0,0,0,0.000104,3e-06,5.9e-05,0.000453,0.000464,0.004394,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-12.scen:,10,7,0.001115
0.005814,5,11,4403,13476,680,680,676,678,0,2,0,3,0,0,0,0,0,4e-06,8e-06,3.2e-05,4.5e-05,0.00072,0,0.000707,6e-06,0.000281,0.003169,0.003206,0.003222,CG+GR+DC+T+BP with AStar,scens/den312d-even-14.scen:,10,0,0
0.001787,2,6,736,2838,538,538,538,538,0,0,0,0,2,0,0,1,0,0.000284,2e-06,1.5e-05,0,1e-06,0,0.000101,0,6.3e-05,0.000461,0.000468,0.004227,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-12.scen:,10,8,0.001092
0.005192,4,10,2287,8163,765,765,765,765,0,1,0,3,0,0,0,0,0,0,0,9.2e-05,0,0,0,0,3e-06,0.000296,0.002545,0.002589,0.014783,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-23.scen:,15,15,0.005148
0.0008,0,2,400,1583,431,431,431,431,0,0,0,0,0,0,0,0,0,0,0,1.5e-05,0,0,0,0,0,0,0,0,0.009765,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-7.scen:,10,33,0.000788
0.001691,1,3,747,3151,538,538,538,538,0,0,0,0,1,0,0,1,0,0.000452,1e-06,1.3e-05,0,1e-06,0,0.000206,0,4.1e-05,0.000213,0.000221,0.003347,WDG+GR+GC+T+BP with AStar,scens/den312d-even-12.scen:,10,0,0
0.003452,5,10,2104,7474,765,765,761,763,2,1,0,3,0,0,0,0,0,0,4e-06,4.2e-05,0,0.000118,0,0.000185,3e-06,0.000172,0.001655,0.001689,0.006643,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-23.scen:,15,10,0.002072
0.000866,0,1,441,1775,431,431,431,431,0,0,0,0,0,0,0,0,0,0,0,9e-06,0,0,0,0,0,0,0,0,0.005383,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-7.scen:,10,9,0
0.00051,0,1,441,1775,431,431,431,431,0,0,0,0,0,0,0,0,0,0,0,8e-06,0,0,0,0,0,0,0,0,0.003271,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-7.scen:,10,6,0
0.00346,5,10,2104,7474,765,765,761,763,2,1,0,3,0,0,0,0,0,0,3e-06,4.1e-05,0,0.000118,0,0.000186,9e-06,0.000175,0.001669,0.001703,0.006938,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-23.scen:,15,8,0.002077
0.000586,0,1,441,1775,431,431,431,431,0,0,0,0,0,0,0,0,0,0,0,6e-06,0,0,0,0,0,0,0,0,0.003069,CG+GR+DC+T+BP with AStar,scens/den312d-even-7.scen:,10,0,0
0.11732,8,15,14282,32955,1564,1564,1547,1554,2,1,0,3,3,0,0,31,0,0.083473,6.7e-05,0.000165,8.4e-05,0.013514,0,0.006406,1.3e-05,0.00094,0.011266,0.011417,0.007654,WDG+GR+GC+T+BP with AStar,scens/den312d-even-15.scen:,25,0,0
0.002687,4,9,2151,7812,765,765,760,763,0,1,0,3,0,0,0,0,0,2e-06,8e-06,3.7e-05,4.3e-05,0.000105,0,0.000344,4e-06,0.000147,0.001208,0.001233,0.004753,CG+GR+DC+T+BP with AStar,scens/den312d-even-23.scen:,15,0,0
0.0025,2,6,942,4021,538,538,538,538,0,0,0,0,2,0,0,0,0,0,2e-06,3e-05,0,1e-06,0,0.000309,3e-06,0.000113,0.000769,0.000795,0.010141,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-12.scen:,10,12,0.00177
0.001077,2,6,726,2820,538,538,538,538,0,0,0,0,2,0,0,0,0,1e-06,1e-06,1.3e-05,0,0,0,0.0001,2e-06,6.1e-05,0.000484,0.000496,0.004292,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-12.scen:,10,11,0.000703
0.007136,4,8,3425,10830,994,994,994,994,1,0,0,3,0,0,0,0,0,0,0,5.6e-05,0,0,0,0,4e-06,0.000156,0.002255,0.002287,0.00879,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-2.scen:,15,8,0.007114
0.001076,2,6,726,2820,538,538,538,538,0,0,0,0,2,0,0,0,0,0,1e-06,1.6e-05,0,0,0,0.0001,1e-06,6e-05,0.000485,0.000499,0.004517,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-12.scen:,10,9,0.000701
0.00106,1,3,746,3154,538,538,538,538,0,0,0,0,1,0,0,0,0,0,1e-06,1.1e-05,0,0,0,0.000185,1e-06,3.4e-05,0.000235,0.000246,0.003045,CG+GR+DC+T+BP with AStar,scens/den312d-even-12.scen:,10,0,0
0.018669,12,22,9011,25347,994,994,992,992,4,6,0,4,0,0,0,0,0,4e-06,1.6e-05,0.000103,0.000237,0.002762,0,0.003126,1.1e-05,0.000479,0.006776,0.006887,0.008241,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-2.scen:,15,10,0.007789
0.010256,2,6,1942,7314,976,976,976,976,0,1,0,1,0,0,0,0,0,0,0,4.9e-05,0,0,0,0,2e-06,0.000149,0.000929,0.000948,0.008765,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-15.scen:,15,10,0.010234
0.019938,16,30,10731,29954,994,994,992,992,3,8,1,5,0,0,0,0,0,5e-06,2.5e-05,0.000129,0.000588,0.003047,0,0.003149,1.6e-05,0.00062,0.008136,0.008267,0.007291,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-2.scen:,15,9,0.007308
