runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value,root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name,number of agents,decompTime
0.004686,3,6,1439,5766,963,963,963,963,1,0,0,0,2,0,0,0,0,0,0,0.000103,0,0,0,0,2e-06,0.000131,0.000922,0.000953,0.0199,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-9.scen:,20,23
0.01051,7,12,1897,7098,963,963,961,961,4,0,0,0,5,0,0,8,0,0.003936,1.7e-05,0.000127,7.6e-05,3e-06,0,0.000721,1.2e-05,0.000406,0.002522,0.002618,0.01626,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-9.scen:,20,20
0.004869,3,5,1541,6206,963,963,961,961,1,0,0,0,2,0,0,3,0,0.001369,1.1e-05,7.2e-05,3.1e-05,2e-06,0,0.000293,1e-06,0.000132,0.000945,0.000979,0.010708,WDG+GR+GC+T+BP with AStar,scens/den312d-even-9.scen:,20,0
0.091349,26,52,29085,73541,1690,1690,1688,1690,6,10,2,6,7,0,0,3,0,0.003734,1.1e-05,0.000452,0,0.000255,0,0.001194,4.5e-05,0.002404,0.026266,0.026773,0.013903,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-4.scen:,25,19
0.048097,9,20,6518,22223,1439,1439,1439,1439,2,2,0,6,1,0,0,0,0,0,0,0.000195,0,0,0,0,1.8e-05,0.000532,0.004928,0.005082,0.017518,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-3.scen:,20,18
0.056664,7,13,6883,22251,1688,1688,1673,1682,1,0,1,2,3,0,0,27,0,0.038797,4.9e-05,0.000254,0.000129,0.001862,0,0.003321,1.4e-05,0.000666,0.007374,0.007607,0.0134,WDG+GR+GC+T+BP with AStar,scens/den312d-even-4.scen:,25,0
0.01983,5,10,3397,12582,1353,1353,1353,1353,3,0,0,2,2,0,0,0,0,0,0,0.000187,0,0,0,0,5e-06,0.000238,0.001979,0.002064,0.025847,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-24.scen:,25,23
0.043358,9,16,5101,17580,1353,1353,1347,1353,6,0,0,3,4,0,0,13,0,0.011742,4.1e-05,0.000301,0.0012,0.000374,0,0.001471,1.5e-05,0.000819,0.006228,0.006453,0.023846,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-24.scen:,25,22
0.147598,21,42,13644,42713,1439,1439,1433,1437,8,10,0,9,1,0,0,23,0,0.048331,9.8e-05,0.000496,0.000365,0.002207,0,0.003606,4.4e-05,0.002066,0.019279,0.019765,0.020385,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-3.scen:,20,21
0.042477,7,13,4220,15243,1353,1353,1345,1353,3,1,0,3,2,0,0,28,0,0.030107,0.000105,0.000225,0.000398,0.001059,0,0.002624,1.1e-05,0.00052,0.004445,0.004643,0.012817,WDG+GR+GC+T+BP with AStar,scens/den312d-even-24.scen:,25,0
0.039799,12,24,7596,24099,1456,1456,1456,1456,1,5,1,4,1,0,0,0,0,0,0,0.000239,0,0,0,0,2.1e-05,0.000514,0.005508,0.005688,0.019178,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-8.scen:,25,19
0.082225,9,19,6518,22223,1439,1439,1431,1437,2,2,0,6,1,0,0,29,0,0.061191,0.000124,0.00025,0.000157,0.004918,0,0.004162,2.1e-05,0.000818,0.007753,0.007992,0.010454,WDG+GR+GC+T+BP with AStar,scens/den312d-even-3.scen:,20,0
0.596532,140,281,135792,334506,1941,1941,1928,1936,43,82,0,45,13,0,0,185,111,0.340816,0.001194,0.002854,0.003584,0.061926,0,0.038667,0.000229,0.011883,0.139231,0.1427,0.016113,WDG+GR+DC+T+BP with AStar,scens/den312d-even-1.scen:,30,0
0.049629,6,12,4840,16222,1264,1264,1264,1264,2,0,0,5,0,0,0,0,0,0,0,0.000209,0,0,0,0,1.1e-05,0.000477,0.00531,0.005438,0.020883,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-5.scen:,20,19
0.043073,7,12,4676,16378,1264,1264,1264,1264,7,0,1,3,1,0,0,7,0,0.006179,2.9e-05,0.000212,0.002065,1.7e-05,0,0.002099,4.9e-05,0.000766,0.005587,0.005753,0.017898,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-5.scen:,20,22
0.119646,26,50,13332,41420,1456,1456,1447,1455,5,10,4,8,2,0,0,37,2,0.048399,0.000128,0.000573,0.001391,0.002234,0,0.003438,8.5e-05,0.0018,0.016897,0.017494,0.022363,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-8.scen:,25,22
0.041298,11,21,7453,24077,1456,1456,1447,1455,4,4,1,4,1,0,0,33,2,0.028209,0.0001,0.000207,0.00033,0.001612,0,0.002095,2.1e-05,0.000542,0.005458,0.005661,0.007511,WDG+GR+GC+T+BP with AStar,scens/den312d-even-8.scen:,25,0
0.04893,6,11,4842,16219,1264,1264,1258,1264,2,0,0,5,0,0,0,16,0,0.035979,5.8e-05,0.000156,0.000172,0.002315,0,0.001742,1e-05,0.000484,0.005164,0.005288,0.010293,WDG+GR+GC+T+BP with AStar,scens/den312d-even-5.scen:,20,0
0.053533,7,14,5609,18545,1467,1467,1467,1467,2,1,0,4,1,0,0,0,0,0,0,0.000153,0,0,0,0,1.1e-05,0.000372,0.00377,0.003876,0.012112,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-16.scen:,20,12
0.21622,19,36,14089,42506,1467,1467,1457,1463,7,3,0,12,2,0,0,51,0,0.066084,4.4e-05,0.000365,0.000323,0.004339,0,0.003534,3.1e-05,0.001409,0.015003,0.015439,0.018165,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-16.scen:,20,21
0.394455,100,200,65535,192309,1870,1870,1870,1870,31,54,0,44,1,0,0,0,0,0,0,0.00239,0,0,0,0,0.000185,0.00827,0.086633,0.08946,0.027094,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-18.scen:,25,20
0.129447,9,17,8025,24623,1467,1467,1457,1463,3,1,0,6,1,0,0,46,0,0.101684,6.1e-05,0.000262,0.000454,0.007396,0,0.006122,1.3e-05,0.000874,0.009627,0.009887,0.010393,WDG+GR+GC+T+BP with AStar,scens/den312d-even-16.scen:,20,0
0.011311,3,6,2282,8585,1006,1006,1006,1006,1,1,0,1,0,0,0,0,0,0,0,0.000131,0,0,0,0,3e-06,0.000186,0.001848,0.0019,0.02113,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-11.scen:,20,24
0.029942,6,10,3548,12613,1006,1006,1003,1006,3,2,0,2,0,0,0,10,0,0.011617,1.7e-05,0.000162,0.000137,0.000596,0,0.001242,1.1e-05,0.000515,0.004275,0.004393,0.018036,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-11.scen:,20,22
0.008181,2,5,1929,7335,1006,1006,1003,1006,0,1,0,1,0,0,0,3,0,0.003688,8e-06,7.4e-05,0,0.000142,0,0.00056,1e-06,0.000116,0.001262,0.001299,0.010809,WDG+GR+GC+T+BP with AStar,scens/den312d-even-11.scen:,20,0
0.054772,5,10,6615,19659,1317,1317,1317,1317,2,0,0,4,0,0,0,0,0,0,0,0.000196,0,0,0,0,6e-06,0.000472,0.006839,0.006946,0.021237,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-14.scen:,20,25
0.251871,73,144,49072,141503,1871,1871,1869,1871,26,41,0,29,1,0,0,6,0,0.00459,6e-06,0.001132,3.1e-05,0.000177,0,0.001177,0.000118,0.004766,0.045496,0.046875,0.014512,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-18.scen:,25,17
0.088078,9,16,10930,29483,1317,1317,1311,1317,5,1,0,6,0,0,0,13,0,0.030816,4.2e-05,0.000243,0.00011,0.002197,0,0.001804,1.2e-05,0.000956,0.0134,0.013586,0.01855,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-14.scen:,20,38
0.054179,5,9,6614,19663,1317,1317,1311,1317,2,0,0,4,0,0,0,13,0,0.037546,6.7e-05,0.000145,0.000143,0.003223,0,0.002393,6e-06,0.000452,0.006657,0.006764,0.011075,WDG+GR+GC+T+BP with AStar,scens/den312d-even-14.scen:,20,0
0.02311,2,6,2711,9283,1055,1055,1055,1055,0,0,0,2,0,0,0,0,0,0,0,0.00012,0,0,0,0,3e-06,0.000174,0.002363,0.002399,0.020928,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-7.scen:,20,23
0.071412,7,14,6048,18980,1055,1055,1051,1055,2,1,0,5,0,0,0,16,0,0.038737,5.2e-05,0.00018,0.000349,0.001661,0,0.002166,1.2e-05,0.000724,0.008194,0.008337,0.017263,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-7.scen:,20,18
0.023123,2,5,2732,9372,1055,1055,1051,1055,0,0,0,2,0,0,0,6,0,0.016164,1.5e-05,7.7e-05,9.7e-05,0.000865,0,0.000968,3e-06,0.000174,0.002329,0.00237,0.010818,WDG+GR+GC+T+BP with AStar,scens/den312d-even-7.scen:,20,0
0.340932,100,199,65535,192309,1870,1870,1857,1865,31,54,0,44,1,0,0,173,91,0.213598,0.001181,0.002164,0.00305,0.014443,0,0.020682,0.000189,0.007746,0.080784,0.083454,0.007714,WDG+GR+GC+T+BP with AStar,scens/den312d-even-18.scen:,25,0
0.014591,4,8,4028,14106,1373,1373,1373,1373,3,1,0,2,0,0,0,0,0,0,0,0.000153,0,0,0,0,6e-06,0.000248,0.002279,0.002377,0.014904,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-17.scen:,25,16
0.047349,6,12,6124,18111,1185,1185,1185,1185,4,0,1,1,3,0,0,0,0,0,0,0.000298,0,0,0,0,3.4e-05,0.000799,0.007401,0.007639,0.021302,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-12.scen:,20,21
0.014569,4,6,3209,11936,1375,1375,1373,1375,6,0,0,2,0,0,0,10,0,0.004101,6e-06,0.000131,9.8e-05,0.000162,0,0.00065,6e-06,0.00025,0.001963,0.002032,0.015469,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-17.scen:,25,21
0.012492,3,5,3195,11840,1373,1373,1371,1373,2,0,0,2,0,0,0,6,0,0.007503,1.5e-05,9e-05,2.3e-05,0.000597,0,0.000786,3e-06,0.000149,0.001527,0.001604,0.008181,WDG+GR+GC+T+BP with AStar,scens/den312d-even-17.scen:,25,0
0.058563,9,16,7047,20374,1185,1185,1181,1183,5,0,1,2,4,0,0,7,0,0.012426,2e-05,0.000232,7.6e-05,0.000449,0,0.001907,3.6e-05,0.001064,0.009145,0.009326,0.01944,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-12.scen:,20,17
0.037012,7,14,11508,29077,1413,1413,1413,1413,2,0,0,2,4,0,0,0,0,0,0,0.00027,0,0,0,0,1.2e-05,0.001006,0.011671,0.011863,0.015545,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-10.scen:,25,17
0.046318,6,11,6126,18127,1185,1185,1176,1183,4,0,1,1,3,0,0,20,0,0.029652,8.7e-05,0.000176,0.000603,0.001768,0,0.003728,3.7e-05,0.000772,0.007282,0.007444,0.010952,WDG+GR+GC+T+BP with AStar,scens/den312d-even-12.scen:,20,0
0.023213,9,16,8637,22378,1413,1413,1413,1413,2,1,0,2,4,0,0,2,0,0.00072,8e-06,0.000166,7e-06,1e-06,0,0.000346,8e-06,0.000676,0.006602,0.006706,0.013917,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-10.scen:,25,16
0.019938,3,6,2383,9293,1296,1296,1296,1296,1,1,0,1,0,0,0,0,0,0,0,0.000148,0,0,0,0,1e-06,0.000194,0.001499,0.001547,0.021666,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-15.scen:,20,16
0.034346,7,13,11508,29077,1413,1413,1397,1401,2,0,0,2,4,0,0,16,0,0.017561,3.8e-05,0.000165,0,0.002603,0,0.002544,1e-05,0.000901,0.009,0.009149,0.007689,WDG+GR+GC+T+BP with AStar,scens/den312d-even-10.scen:,25,0
0.046229,6,10,3384,12669,1296,1296,1293,1296,5,2,0,2,0,0,0,14,0,0.020443,2e-05,0.000195,0.000158,0.001033,0,0.002168,9e-06,0.000496,0.003805,0.003932,0.018784,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-15.scen:,20,17
0.064277,15,30,17538,47211,1534,1534,1534,1534,5,10,2,2,0,0,0,0,0,0,0,0.000328,0,0,0,0,4.7e-05,0.001261,0.014052,0.014415,0.016011,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-6.scen:,25,16
0.019934,3,5,2383,9293,1296,1296,1293,1296,1,1,0,1,0,0,0,6,0,0.013098,2e-05,9.5e-05,0,0.001021,0,0.001091,4e-06,0.000192,0.00151,0.001556,0.010607,WDG+GR+DC+T+BP with AStar,scens/den312d-even-15.scen:,20,0
0.053731,14,28,14324,38641,1534,1534,1534,1534,4,6,5,2,0,0,0,0,0,0,0,0.00024,0,0,0,0,8.8e-05,0.001125,0.011917,0.012188,0.013379,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-6.scen:,25,18
3.32158,2075,4150,1424847,4146304,2667,2667,2667,2667,1087,1512,76,485,1,0,0,0,0,0,0,0.090455,0,0,0,0,0.006102,0.246948,2.33578,2.43963,0.043371,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-3.scen:,40,22
0.108584,8,16,8712,25182,1361,1361,1361,1361,3,2,1,3,1,0,0,0,0,0,0,0.000312,0,0,0,0,2.8e-05,0.00092,0.010355,0.010711,0.020728,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-22.scen:,20,25
0.067104,15,29,17538,47211,1534,1534,1527,1533,5,10,2,2,0,0,0,42,0,0.040711,9.4e-05,0.0003,0.00126,0.000928,0,0.005205,5.8e-05,0.001385,0.015301,0.015673,0.007724,WDG+GR+GC+T+BP with AStar,scens/den312d-even-6.scen:,25,0
0.092384,7,14,10220,29550,1518,1518,1518,1518,4,0,2,4,0,0,0,0,0,0,0,0.000394,0,0,0,0,2.7e-05,0.00089,0.011843,0.012367,0.026476,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-20.scen:,25,16
0.157051,9,18,10848,30402,1361,1361,1361,1361,5,2,1,4,1,0,0,0,0,0,0,0.000314,0,0,0,0,3.1e-05,0.001011,0.013133,0.013554,0.019645,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-22.scen:,20,20
0.102647,8,15,9063,25886,1361,1361,1352,1359,3,2,1,3,1,0,0,40,0,0.076377,0.000138,0.000246,0.000733,0.004306,0,0.005582,2.6e-05,0.000955,0.010869,0.011221,0.010639,WDG+GR+DC+T+BP with AStar,scens/den312d-even-22.scen:,20,0
3.52602,1134,2268,713153,2070719,3009,3009,3009,3009,489,666,21,445,1,0,0,0,0,0,0,0.04472,0,0,0,0,0.00284,0.115864,1.09558,1.15193,0.045435,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-3.scen:,45,20
0.055406,6,12,8544,24241,1322,1322,1322,1322,2,1,0,2,2,0,0,0,0,0,0,0.000255,0,0,0,0,1.3e-05,0.000849,0.010149,0.010428,0.020566,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-4.scen:,20,23
0.067352,8,14,7480,23160,1322,1322,1310,1320,5,0,0,2,4,0,0,21,0,0.027451,5.9e-05,0.000203,3.9e-05,0.001648,0,0.001739,1.2e-05,0.000751,0.007805,0.008116,0.017924,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-4.scen:,20,22
0.047722,6,11,6899,21073,1322,1322,1310,1320,1,1,0,2,2,0,0,20,0,0.030614,7.1e-05,0.000173,0,0.001596,0,0.003354,1e-05,0.000776,0.008064,0.008295,0.010363,WDG+GR+DC+T+BP with AStar,scens/den312d-even-4.scen:,20,0
0.406747,39,78,62768,151351,1518,1518,1518,1518,32,24,3,11,0,0,0,2,0,0.000946,6e-06,0.001026,1.5e-05,2e-06,0,0.00042,0.000152,0.004285,0.066735,0.07031,0.0245,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-20.scen:,25,24
0.061542,8,16,4484,15826,1186,1186,1186,1186,3,2,0,3,2,0,0,0,0,0,0,0.000275,0,0,0,0,1.4e-05,0.000579,0.005062,0.005266,0.020715,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-24.scen:,20,22
0.057674,7,13,10444,30441,1518,1518,1510,1516,8,0,2,4,0,0,0,29,0,0.038307,6.2e-05,0.000207,0.000292,0.005359,0,0.002473,2.2e-05,0.000622,0.007968,0.008367,0.007513,WDG+GR+GC+T+BP with AStar,scens/den312d-even-20.scen:,25,0
0.016864,5,10,2731,9724,1186,1186,1186,1186,1,1,0,1,2,0,0,3,0,0.002549,4e-06,0.000135,5.8e-05,0,0,0.000537,6e-06,0.000317,0.002421,0.002492,0.018122,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-24.scen:,20,18
0.061264,8,15,4484,15826,1186,1186,1180,1186,3,2,0,3,2,0,0,42,0,0.04608,8.7e-05,0.000196,0.000507,0.000891,0,0.005118,1.1e-05,0.000591,0.005431,0.005622,0.010352,WDG+GR+DC+T+BP with AStar,scens/den312d-even-24.scen:,20,0
0.017069,5,10,2498,9720,1082,1082,1082,1082,1,2,2,0,0,0,0,0,0,0,0,0.000174,0,0,0,0,3e-05,0.000255,0.002246,0.002341,0.020668,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-8.scen:,20,23
0.123282,7,14,6912,22996,1876,1876,1876,1876,3,0,1,3,2,0,0,0,0,0,0,0.000378,0,0,0,0,2.5e-05,0.000688,0.006706,0.007002,0.025446,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-25.scen:,25,22
0.027725,10,18,4059,14332,1082,1082,1079,1081,4,6,2,0,0,0,0,23,0,0.010853,2.5e-05,0.000163,0.001206,0.000327,0,0.000985,3.5e-05,0.000517,0.003544,0.003674,0.011271,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-8.scen:,20,14
0.021692,5,9,2939,11062,1082,1082,1079,1081,4,2,1,1,0,0,0,17,0,0.012181,3.5e-05,0.00017,0.000156,0.000516,0,0.001494,1.9e-05,0.000387,0.002983,0.003105,0.010756,WDG+GR+DC+T+BP with AStar,scens/den312d-even-8.scen:,20,0
0.026666,4,8,4253,14990,1414,1414,1414,1414,3,0,0,2,1,0,0,0,0,0,0,0.000208,0,0,0,0,6e-06,0.000356,0.003546,0.003649,0.021628,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-18.scen:,20,25
0.145962,10,18,8017,26941,1876,1876,1876,1876,5,1,0,4,3,0,0,7,0,0.004525,1e-05,0.000466,0,3e-06,0,0.001263,1.4e-05,0.000984,0.00898,0.009313,0.025196,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-25.scen:,25,23
0.059066,13,24,7698,24844,1414,1414,1414,1414,7,4,0,6,1,0,0,2,0,0.001531,1.2e-05,0.000301,0,0,0,0.00072,2.3e-05,0.001093,0.009737,0.010002,0.01881,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-18.scen:,20,18
0.080658,7,13,6912,22996,1876,1876,1867,1875,3,0,1,3,2,0,0,40,0,0.060314,5.1e-05,0.000215,0.000532,0.005848,0,0.004065,1.7e-05,0.000426,0.003978,0.004169,0.013023,WDG+GR+GC+T+BP with AStar,scens/den312d-even-25.scen:,25,0
0.026379,4,7,4253,14990,1414,1414,1407,1413,3,0,0,2,1,0,0,12,0,0.015628,5.5e-05,0.00015,0.00011,0.001075,0,0.001793,4e-06,0.000327,0.00357,0.00368,0.010547,WDG+GR+DC+T+BP with AStar,scens/den312d-even-18.scen:,20,0
0.015266,3,6,3200,11189,1127,1127,1127,1127,2,1,0,1,0,0,0,0,0,0,0,0.000135,0,0,0,0,2e-06,0.000238,0.00285,0.002977,0.019497,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-17.scen:,20,20
0.01865,4,6,3697,12700,1127,1127,1125,1127,6,0,0,2,0,0,0,10,0,0.008316,1e-05,0.000105,8.9e-05,0.000307,0,0.001111,5e-06,0.000266,0.002557,0.002653,0.010842,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-17.scen:,20,17
0.012846,2,3,2386,8990,1127,1127,1125,1127,2,0,0,1,0,0,0,4,0,0.006939,1.1e-05,7.7e-05,0,0.000458,0,0.001045,3e-06,0.000101,0.001611,0.001687,0.010486,WDG+GR+DC+T+BP with AStar,scens/den312d-even-17.scen:,20,0
0.030167,4,10,6847,17405,1173,1173,1173,1173,0,0,0,2,2,0,0,0,0,0,0,0.000171,0,0,0,0,7e-06,0.000579,0.007789,0.007897,0.020906,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-10.scen:,20,23
0.046627,5,10,8395,20069,1173,1173,1171,1173,1,0,0,2,2,0,0,4,0,0.002682,8e-06,0.000158,1e-05,0.000103,0,0.000606,1e-05,0.000847,0.010569,0.010662,0.018313,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-10.scen:,20,21
0.030036,4,9,6847,17405,1173,1173,1161,1165,0,0,0,2,2,0,0,7,0,0.013643,2.5e-05,0.000125,0,0.002635,0,0.002498,2.3e-05,0.000661,0.008082,0.008174,0.011016,WDG+GR+DC+T+BP with AStar,scens/den312d-even-10.scen:,20,0
0.020132,2,4,2867,9914,1192,1192,1192,1192,2,0,0,1,0,0,0,0,0,0,0,0.00014,0,0,0,0,3e-06,0.00016,0.002161,0.002292,0.021744,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-6.scen:,20,23
0.037134,4,6,3946,12148,1192,1192,1190,1192,4,0,0,2,0,0,0,7,0,0.014117,1.1e-05,0.000141,5.7e-05,0.00072,0,0.001497,6e-06,0.000311,0.004324,0.004545,0.017753,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-6.scen:,20,21
0.019562,2,3,2867,9914,1192,1192,1190,1192,2,0,0,1,0,0,0,5,0,0.012231,1e-05,8.6e-05,0,0.000686,0,0.001461,2e-06,0.000157,0.002134,0.002263,0.010794,WDG+GR+DC+T+BP with AStar,scens/den312d-even-6.scen:,20,0
0.139926,11,24,17707,40531,1250,1250,1250,1250,3,6,1,4,0,0,0,0,0,0,0,0.000328,0,0,0,0,2.6e-05,0.000729,0.020284,0.021433,0.021221,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-20.scen:,20,22
0.135357,12,26,17605,39935,1250,1250,1249,1250,3,6,2,4,0,0,0,1,0,0.000416,4e-06,0.000234,4.9e-05,0,0,0.000136,2.4e-05,0.000872,0.020688,0.021743,0.017401,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-20.scen:,20,21
0.139539,11,23,17726,40602,1250,1250,1243,1248,3,6,1,4,0,0,0,23,11,0.094619,0.000115,0.000262,0.000549,0.010267,0,0.008343,2.3e-05,0.000748,0.020223,0.021364,0.011059,WDG+GR+DC+T+BP with AStar,scens/den312d-even-20.scen:,20,0
0.072963,6,12,6324,19862,1456,1456,1456,1456,1,1,1,3,0,0,0,0,0,0,0,0.000241,0,0,0,0,2e-05,0.000478,0.00664,0.00697,0.021585,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-25.scen:,20,20
0.066987,7,14,6304,19755,1456,1456,1456,1456,1,2,0,4,0,0,0,1,0,0.000492,4e-06,0.00023,0,0,0,0.000151,9e-06,0.000505,0.007,0.007312,0.019371,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-25.scen:,20,23
0.072519,6,11,6324,19862,1456,1456,1449,1456,1,1,1,3,0,0,0,23,0,0.055735,8e-05,0.000176,0.000274,0.003051,0,0.002242,2.4e-05,0.000485,0.00651,0.006825,0.010476,WDG+GR+DC+T+BP with AStar,scens/den312d-even-25.scen:,20,0
0.023809,3,8,5047,13847,1261,1261,1261,1261,0,1,0,1,1,0,0,0,0,0,0,0.000156,0,0,0,0,5e-06,0.000365,0.005158,0.005217,0.021031,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-1.scen:,20,25
0.075748,9,18,12485,29991,1261,1261,1256,1258,3,3,0,2,3,0,0,16,0,0.033253,4.9e-05,0.000258,0.000285,0.002197,0,0.005501,1.8e-05,0.001448,0.016219,0.016435,0.018931,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-1.scen:,20,22
0.02363,3,7,5116,14147,1261,1261,1256,1258,0,1,0,1,1,0,0,7,0,0.011809,2.7e-05,0.000102,1.9e-05,0.001213,0,0.00235,5e-06,0.000351,0.004973,0.005032,0.01073,WDG+GR+DC+T+BP with AStar,scens/den312d-even-1.scen:,20,0
0.083256,5,10,10378,27732,1496,1496,1496,1496,2,0,1,2,1,0,0,0,0,0,0,0.000259,0,0,0,0,3.7e-05,0.000859,0.012084,0.012239,0.021058,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-13.scen:,20,22
0.088434,5,10,11034,28116,1496,1496,1496,1496,2,0,1,2,1,0,0,0,0,0,0,0.000231,0,0,0,0,3.8e-05,0.001,0.013008,0.013147,0.018951,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-13.scen:,20,22
0.087785,5,9,10796,28315,1496,1496,1483,1490,2,0,1,2,1,0,0,22,0,0.059356,8.6e-05,0.000212,0.000891,0.004151,0,0.006029,4.1e-05,0.000822,0.012443,0.012608,0.011081,WDG+GR+DC+T+BP with AStar,scens/den312d-even-13.scen:,20,0
2.66474,2031,4064,1454698,4199005,2667,2667,2667,2667,1130,1506,76,448,1,0,0,0,0,0,1e-05,0.066025,4.3e-05,1e-06,0,0.00048,0.004992,0.208055,1.91636,1.99329,0.041381,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-3.scen:,40,20
0.010963,4,8,2220,8686,1070,1070,1070,1070,1,1,0,2,0,0,0,0,0,0,0,0.00014,0,0,0,0,5e-06,0.000212,0.001779,0.001838,0.020874,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-23.scen:,20,22
0.010625,4,8,1976,7622,1070,1070,1068,1070,1,0,1,2,0,0,0,1,0,0.001063,3e-06,0.000105,0,0.000159,0,0.000182,1.5e-05,0.000275,0.001774,0.001822,0.017233,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-23.scen:,20,21
0.01206,4,7,2360,9364,1070,1070,1065,1070,2,1,0,2,0,0,0,8,0,0.005922,2.6e-05,0.000107,6.7e-05,0.000201,0,0.001128,5e-06,0.000247,0.001973,0.00204,0.010747,WDG+GR+DC+T+BP with AStar,scens/den312d-even-23.scen:,20,0
0.141901,14,28,12219,35046,1470,1470,1470,1470,3,5,2,5,1,0,0,0,0,0,0,0.00036,0,0,0,0,5.9e-05,0.001316,0.015615,0.015919,0.020308,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-2.scen:,20,24
0.098069,20,39,18882,51160,1470,1470,1463,1468,4,10,3,5,1,0,0,36,23,0.062461,0.000112,0.000306,0.001428,0.004402,0,0.007543,8.1e-05,0.001746,0.018438,0.018798,0.00654,WDG+GR+DC+T+BP with AStar,scens/den312d-even-2.scen:,20,0
