runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value,root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name,number of agents,decompTime
0.027496,16,32,17464,46102,1534,1534,1534,1534,4,2,5,7,1,0,0,0,0,1.9e-05,3e-06,0.000253,0,1e-06,0,0.000643,5.9e-05,0.000673,0.015119,0.015549,0.012943,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-6.scen:,25,13
0.017018,5,11,6890,17618,1173,1173,1161,1165,0,0,0,2,3,0,0,6,0,0.007435,1.7e-05,7.5e-05,0,0.001502,0,0.001284,5e-06,0.000461,0.004892,0.00495,0.006438,WDG+GR+GC+T+BP with AStar,scens/den312d-even-10.scen:,20,0
0.458392,22,42,23624,70560,2448,2448,2437,2447,18,3,1,12,4,0,0,92,0,0.191535,0.000171,0.00136,0.005267,0.016852,0,0.009276,9.4e-05,0.003245,0.031731,0.033193,0.034375,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-25.scen:,35,17
0.12114,23,46,35429,82825,1639,1639,1639,1639,14,12,3,5,2,0,0,0,0,0,0,0.000589,0,0,0,0,4.1e-05,0.001725,0.028243,0.030253,0.018153,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-20.scen:,30,11
0.013973,2,4,2476,9155,1192,1192,1192,1192,2,0,0,1,0,0,0,0,0,0,0,0.000116,0,0,0,0,2e-06,0.000132,0.001655,0.001781,0.012064,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-6.scen:,20,13
0.363203,189,378,164875,465032,2468,2468,2468,2468,140,66,38,75,9,0,0,0,0,0,0,0.006472,0,0,0,0,0.000815,0.018542,0.206164,0.213345,0.030392,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-19.scen:,40,14
0.040865,15,29,18870,50463,1534,1534,1527,1531,6,5,4,5,0,0,0,0,0,0.00015,0.000138,0.000464,0.001891,0.001602,0,0.006662,7e-05,0.001645,0.024528,0.025242,0.01292,CG+GR+GC+T+BP with AStar,scens/den312d-even-6.scen:,25,0
0.063858,23,46,20015,54765,1470,1470,1470,1470,5,14,2,5,1,0,0,0,0,0,0,0.000533,0,0,0,0,7.3e-05,0.001596,0.026848,0.027381,0.020331,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-2.scen:,20,15
0.030821,4,6,3620,11714,1192,1192,1190,1192,5,0,0,2,0,0,0,10,0,0.01534,1e-05,0.000123,8.9e-05,0.00069,0,0.001995,3e-06,0.000275,0.003362,0.003554,0.010254,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-6.scen:,20,12
0.155093,54,107,36973,101508,2381,2381,2365,2373,24,18,4,4,27,0,0,61,45,0.078264,0.000993,0.002171,0.001053,0.000763,0,0.01209,0.000123,0.005754,0.05202,0.0544,0.023571,WDG+GR+DC+T+BP with AStar,scens/den312d-even-9.scen:,45,0
0.018972,2,3,2476,9155,1192,1192,1190,1192,2,0,0,1,0,0,0,5,0,0.012153,1.1e-05,8.5e-05,0,0.000656,0,0.001435,1e-06,0.000137,0.001674,0.001806,0.010575,WDG+GR+GC+T+BP with AStar,scens/den312d-even-6.scen:,20,0
0.050708,29,56,22735,62467,1470,1470,1466,1467,7,18,1,6,2,0,0,0,0,0.000144,3.6e-05,0.000369,0.000395,0.003868,0,0.005303,5.4e-05,0.001475,0.019135,0.019544,0.019139,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-2.scen:,20,20
0.021821,7,13,6439,19945,1470,1470,1463,1466,1,0,1,4,1,0,0,0,0,0.00029,5.3e-05,0.00017,0.000717,0.005716,0,0.003877,2.9e-05,0.00045,0.007065,0.007191,0.010363,CG+GR+DC+T+BP with AStar,scens/den312d-even-2.scen:,20,0
0.022532,11,22,7971,25982,1204,1204,1204,1204,6,2,2,4,2,0,0,0,0,0,0,0.000286,0,0,0,0,7.1e-05,0.000876,0.0106,0.010838,0.020058,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-19.scen:,20,20
0.182532,38,78,68684,167682,1518,1518,1518,1518,37,22,3,13,0,0,0,0,0,0,0,0.001559,0,0,0,0,0.000189,0.005154,0.089066,0.093624,0.01513,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-20.scen:,25,12
0.186342,22,44,35202,80596,1639,1639,1639,1639,13,12,3,5,1,0,0,0,0,0,0,0.000766,0,0,0,0,5.7e-05,0.002149,0.042921,0.045335,0.029357,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-20.scen:,30,16
0.125726,11,24,17738,40600,1250,1250,1250,1250,3,6,1,4,0,0,0,0,0,0,0,0.000268,0,0,0,0,1.5e-05,0.000683,0.017876,0.019064,0.021116,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-20.scen:,20,19
0.214315,10,19,10961,35604,2448,2448,2437,2447,5,0,1,6,2,0,0,77,0,0.169729,0.000151,0.000568,0.000997,0.01734,0,0.008475,3e-05,0.000964,0.009727,0.010152,0.01858,WDG+GR+GC+T+BP with AStar,scens/den312d-even-25.scen:,35,0
0.04555,20,38,15126,47057,1204,1204,1199,1201,13,4,4,6,4,0,0,0,0,8.8e-05,4e-05,0.00048,0.004663,0.001185,0,0.004095,0.000107,0.001962,0.022118,0.022613,0.018647,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-19.scen:,20,19
0.022132,11,21,7990,26061,1204,1204,1197,1200,6,2,2,4,2,0,0,0,0,0.000209,6.2e-05,0.000247,0.001783,0.002143,0,0.00407,6.8e-05,0.000858,0.010293,0.010543,0.0104,CG+GR+DC+T+BP with AStar,scens/den312d-even-19.scen:,20,0
0.002763,3,6,1958,8106,1239,1239,1239,1239,1,0,0,0,2,0,0,0,0,0,0,8.3e-05,0,0,0,0,1e-06,5.9e-05,0.000614,0.000642,0.011848,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-21.scen:,20,13
0.084011,30,62,45925,111733,1518,1518,1518,1518,22,16,4,10,0,0,0,0,0,1e-06,2e-06,0.000641,3.3e-05,0,0,0.000148,0.000103,0.002282,0.037241,0.039082,0.014118,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-20.scen:,25,11
0.00439,5,8,2700,10604,1239,1239,1235,1236,5,0,0,0,3,0,0,0,0,1.8e-05,7e-06,9.6e-05,4.6e-05,3e-06,0,0.000714,5e-06,0.000224,0.001679,0.001743,0.010556,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-21.scen:,20,12
0.291879,154,307,123840,332167,2468,2468,2453,2459,37,40,4,84,25,0,0,0,0,0.004558,0.002705,0.005585,0.017437,0.034472,0,0.02699,0.000314,0.014763,0.188271,0.194538,0.021656,CG+GR+GC+T+BP with AStar,scens/den312d-even-19.scen:,40,0
0.004743,3,5,2025,8325,1239,1239,1235,1236,1,0,0,0,2,0,0,0,0,2.1e-05,1.1e-05,8.6e-05,2.9e-05,2e-06,0,0.000763,3e-06,0.000112,0.001042,0.001085,0.010745,CG+GR+DC+T+BP with AStar,scens/den312d-even-21.scen:,20,0
0.003175,3,6,1439,5740,963,963,963,963,1,0,0,0,2,0,0,0,0,0,0,0.0001,0,0,0,0,3e-06,0.000103,0.000883,0.000915,0.019593,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-9.scen:,20,14
0.004617,6,10,1789,6549,963,963,961,961,3,0,0,0,4,0,0,0,0,1.5e-05,1.2e-05,0.000108,4.7e-05,1e-06,0,0.000604,9e-06,0.000238,0.002272,0.002339,0.016112,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-9.scen:,20,19
0.146738,17,34,21618,49323,1250,1250,1249,1250,4,8,3,5,0,0,0,2,0,0.001554,1.1e-05,0.000297,4.9e-05,1e-06,0,0.000653,2.5e-05,0.001226,0.025908,0.027259,0.016653,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-20.scen:,20,20
0.001998,3,5,1541,6187,963,963,961,961,1,0,0,0,2,0,0,0,0,1e-05,5e-06,4.4e-05,2.2e-05,0,0,0.000159,0,6.4e-05,0.000545,0.000566,0.00609,CG+GR+DC+T+BP with AStar,scens/den312d-even-9.scen:,20,0
0.18889,23,45,35438,82904,1639,1639,1625,1632,11,12,3,5,2,0,0,48,26,0.095069,0.000252,0.000821,0.001642,0.023761,0,0.015413,6.5e-05,0.002565,0.044516,0.04714,0.015933,WDG+GR+DC+T+BP with AStar,scens/den312d-even-20.scen:,30,0
0.024055,16,34,11696,38721,1439,1439,1439,1439,10,6,0,9,1,0,0,0,0,0,0,0.000389,0,0,0,0,3.2e-05,0.001238,0.012401,0.012752,0.013148,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-3.scen:,20,14
0.126905,38,77,68704,167747,1518,1518,1510,1514,37,22,3,13,0,0,0,0,0,0.000937,0.000218,0.001021,0.001946,0.038313,0,0.017783,0.000122,0.003426,0.058368,0.061756,0.008512,CG+GR+GC+T+BP with AStar,scens/den312d-even-20.scen:,25,0
0.097584,33,66,39831,108505,2629,2629,2629,2629,20,21,1,7,3,0,0,0,0,0,0,0.002061,0,0,0,0,9.6e-05,0.004473,0.055909,0.057766,0.042332,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-21.scen:,40,20
0.025245,14,28,13099,39276,1876,1876,1876,1876,3,0,1,10,2,0,0,0,0,0,0,0.000332,0,0,0,0,2.3e-05,0.000769,0.00988,0.010227,0.023426,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-25.scen:,25,19
0.055302,31,64,19110,61026,1439,1439,1433,1435,12,13,0,17,1,0,0,0,0,0.000278,8.9e-05,0.000686,0.000322,0.004591,0,0.005576,5.9e-05,0.002455,0.029043,0.029784,0.019628,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-3.scen:,20,14
0.133887,11,23,17757,40671,1250,1250,1243,1248,3,6,1,4,0,0,0,23,11,0.089935,0.0001,0.000306,0.000568,0.010357,0,0.00768,2e-05,0.000736,0.019993,0.021139,0.011012,WDG+GR+GC+T+BP with AStar,scens/den312d-even-20.scen:,20,0
0.031716,16,33,11696,38721,1439,1439,1431,1434,10,6,0,9,1,0,0,0,0,0.000172,9.8e-05,0.000453,0.000292,0.004918,0,0.005785,3.4e-05,0.001568,0.016226,0.016673,0.010557,CG+GR+DC+T+BP with AStar,scens/den312d-even-3.scen:,20,0
0.042715,13,24,11442,34666,1876,1876,1876,1876,3,1,0,7,3,0,0,0,0,1e-05,9e-06,0.000483,0,2e-06,0,0.001011,1.4e-05,0.000941,0.013623,0.014055,0.024746,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-25.scen:,25,21
0.012435,11,22,7523,23969,1264,1264,1264,1264,3,2,0,8,0,0,0,0,0,0,0,0.000174,0,0,0,0,9e-06,0.000444,0.005824,0.005966,0.012091,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-5.scen:,20,13
0.141538,9,18,9008,29966,2118,2118,2118,2118,5,0,1,5,2,0,0,0,0,0,0,0.000537,0,0,0,0,2.9e-05,0.000762,0.007906,0.008294,0.023644,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-25.scen:,30,13
0.014782,12,24,7983,25260,1264,1264,1264,1264,3,1,0,9,1,0,0,0,0,1.6e-05,4e-06,0.000172,0.000511,3e-06,0,0.000596,2.1e-05,0.000592,0.006356,0.006495,0.011595,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-5.scen:,20,12
0.04251,14,27,13099,39276,1876,1876,1867,1871,3,0,1,10,2,0,0,0,0,0.000434,0.000207,0.00045,0.00076,0.012124,0,0.00683,3.8e-05,0.001143,0.0161,0.016637,0.013739,CG+GR+GC+T+BP with AStar,scens/den312d-even-25.scen:,25,0
0.072548,6,12,6361,19874,1456,1456,1456,1456,1,1,1,3,0,0,0,0,0,0,0,0.000237,0,0,0,0,2.2e-05,0.000418,0.00667,0.00698,0.021368,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-25.scen:,20,22
0.019615,11,21,7107,23188,1264,1264,1258,1261,3,2,0,8,0,0,0,0,0,0.000234,6.7e-05,0.000229,0.000836,0.002542,0,0.003374,1.5e-05,0.000739,0.008895,0.009113,0.010646,CG+GR+DC+T+BP with AStar,scens/den312d-even-5.scen:,20,0
0.044469,8,14,6854,21575,1456,1456,1456,1456,3,2,0,3,1,0,0,4,0,0.001828,4e-06,0.000148,0,0,0,0.00093,9e-06,0.000391,0.004481,0.004711,0.01109,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-25.scen:,20,9
0.038629,16,32,11780,36214,1467,1467,1467,1467,3,3,0,11,1,0,0,0,0,0,0,0.000432,0,0,0,0,2.9e-05,0.00099,0.015776,0.016236,0.020626,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-16.scen:,20,20
0.232487,82,164,105764,261549,2629,2629,2629,2629,42,47,4,25,5,0,0,0,0,1e-05,2e-05,0.003923,4.2e-05,1e-06,0,0.000894,0.000294,0.011625,0.154241,0.158338,0.038564,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-21.scen:,40,22
0.047956,6,11,6361,19874,1456,1456,1449,1456,1,1,1,3,0,0,0,23,0,0.035141,6.7e-05,0.00013,0.000204,0.001829,0,0.00131,2.1e-05,0.000373,0.00535,0.00562,0.00617,WDG+GR+GC+T+BP with AStar,scens/den312d-even-25.scen:,20,0
0.033165,15,29,20262,59372,2629,2629,2605,2610,12,4,0,7,3,0,0,0,0,0.00013,9.4e-05,0.000633,0.000835,0.003471,0,0.007086,2.8e-05,0.001273,0.01637,0.01695,0.016108,CG+GR+GC+T+BP with AStar,scens/den312d-even-21.scen:,40,0
0.0238,3,8,5038,13817,1261,1261,1261,1261,0,1,0,1,1,0,0,0,0,0,0,0.000158,0,0,0,0,4e-06,0.000343,0.005071,0.005129,0.021147,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-1.scen:,20,19
0.090733,37,72,26782,76817,1467,1467,1457,1460,10,5,0,28,2,0,0,0,0,0.000234,0.000168,0.000865,0.001341,0.010502,0,0.011221,7e-05,0.002635,0.040043,0.041248,0.018715,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-16.scen:,20,21
0.032228,41,82,24923,79554,2079,2079,2079,2079,35,15,4,5,16,0,0,0,0,0,0,0.00118,0,0,0,0,7e-05,0.002658,0.021974,0.0231,0.025515,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-9.scen:,40,15
0.036352,14,27,10484,32603,1467,1467,1457,1460,3,1,0,11,1,0,0,0,0,0.000139,0.000129,0.00036,0.000553,0.009092,0,0.008395,2.3e-05,0.000846,0.013591,0.014098,0.010779,CG+GR+DC+T+BP with AStar,scens/den312d-even-16.scen:,20,0
0.079453,9,18,12690,30845,1261,1261,1256,1258,4,3,0,2,3,0,0,20,0,0.036101,4.3e-05,0.000267,0.000372,0.002061,0,0.00588,1.7e-05,0.001492,0.016601,0.016829,0.018942,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-1.scen:,20,31
0.005716,4,10,2914,10623,1006,1006,1006,1006,1,2,0,2,0,0,0,0,0,0,0,0.00011,0,0,0,0,6e-06,0.000195,0.001787,0.001838,0.02058,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-11.scen:,20,19
0.252583,88,176,95380,226776,1659,1659,1659,1659,11,47,0,31,9,0,0,0,0,0,0,0.00212,0,0,0,0,0.000174,0.008432,0.134589,0.137059,0.02696,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-1.scen:,25,20
0.00958,11,20,5875,19531,1006,1006,1003,1005,4,7,0,2,0,0,0,0,0,1.9e-05,1.6e-05,0.000142,0.000168,0.00049,0,0.001145,1.3e-05,0.000454,0.00471,0.004839,0.010147,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-11.scen:,20,10
0.023491,3,7,5107,14117,1261,1261,1256,1258,0,1,0,1,1,0,0,7,0,0.011636,2.6e-05,0.000104,1.9e-05,0.001202,0,0.002319,4e-06,0.000333,0.004843,0.004903,0.010682,WDG+GR+GC+T+BP with AStar,scens/den312d-even-1.scen:,20,0
0.006875,4,9,2563,9366,1006,1006,1003,1005,0,2,0,2,0,0,0,0,0,8.2e-05,2.4e-05,0.000113,8e-06,0.000797,0,0.001189,4e-06,0.00021,0.002227,0.002307,0.010543,CG+GR+DC+T+BP with AStar,scens/den312d-even-11.scen:,20,0
0.353732,20,38,16189,51012,2118,2118,2107,2117,10,1,1,12,4,0,0,74,0,0.152997,0.000126,0.00087,0.002113,0.016078,0,0.007297,5.4e-05,0.002152,0.021179,0.022123,0.017588,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-25.scen:,30,13
0.027001,9,18,11252,31480,1317,1317,1317,1317,3,2,0,6,0,0,0,0,0,0,0,0.000271,0,0,0,0,1.2e-05,0.000781,0.013832,0.014024,0.020859,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-14.scen:,20,18
0.105183,84,166,46823,148076,2079,2079,2072,2075,76,29,8,13,32,0,0,0,0,0.000691,0.000504,0.003391,0.001354,0.001091,0,0.007187,0.000227,0.009231,0.074614,0.078199,0.038098,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-9.scen:,40,21
0.082783,5,10,10323,27649,1496,1496,1496,1496,2,0,1,2,1,0,0,0,0,0,0,0.000266,0,0,0,0,3.5e-05,0.000806,0.011785,0.011938,0.020451,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-13.scen:,20,15
0.031179,16,30,16224,44200,1317,1317,1311,1314,4,1,0,13,0,0,0,0,0,0.000212,3.6e-05,0.000277,0.000119,0.002393,0,0.002311,1.8e-05,0.001033,0.016582,0.016804,0.015313,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-14.scen:,20,13
0.053219,41,81,24923,79554,2079,2079,2072,2075,35,15,4,5,16,0,0,0,0,0.000719,0.00055,0.001739,0.001028,0.00056,0,0.006156,0.000115,0.004176,0.036133,0.037939,0.021592,CG+GR+GC+T+BP with AStar,scens/den312d-even-9.scen:,40,0
0.023364,8,15,9529,27375,1317,1317,1311,1314,2,1,0,6,0,0,0,0,0,0.000278,6.5e-05,0.000194,0.000166,0.003388,0,0.003853,1.3e-05,0.000631,0.011405,0.01157,0.010698,CG+GR+DC+T+BP with AStar,scens/den312d-even-14.scen:,20,0
0.734245,165,329,157688,393970,2165,2165,2165,2165,91,89,0,55,20,0,0,1,0,0.000277,4e-06,0.00419,0,0,0,0.000126,0.000388,0.015963,0.174377,0.17945,0.036412,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-1.scen:,35,15
0.012647,5,12,4604,14734,1055,1055,1055,1055,0,1,0,4,0,0,0,0,0,0,0,0.000163,0,0,0,0,8e-06,0.000325,0.005454,0.005549,0.021099,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-7.scen:,20,17
0.164626,9,17,9008,29966,2118,2118,2107,2117,5,0,1,5,2,0,0,62,0,0.129951,0.000146,0.00044,0.001495,0.012836,0,0.006103,3.4e-05,0.000965,0.009529,0.01004,0.009132,WDG+GR+DC+T+BP with AStar,scens/den312d-even-25.scen:,30,0
0.087712,6,12,17347,36132,1496,1496,1496,1496,2,0,1,2,2,0,0,0,0,0,0,0.000247,0,0,0,0,3.7e-05,0.001029,0.020064,0.020229,0.018449,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-13.scen:,20,17
0.023527,11,22,8749,26243,1055,1055,1051,1053,3,2,0,8,0,0,0,0,0,0.00011,3.9e-05,0.000215,0.000183,0.001916,0,0.00261,1.6e-05,0.000851,0.0124,0.012595,0.017332,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-7.scen:,20,20
0.258159,130,257,136876,328080,1659,1659,1650,1652,21,70,0,47,11,0,0,0,0,0.001204,0.000264,0.002092,0.001449,0.017606,0,0.01917,0.0002,0.0096,0.142693,0.145223,0.024531,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-1.scen:,25,21
0.016115,6,13,5506,17799,1055,1055,1051,1053,1,3,0,3,0,0,0,0,0,0.000173,4.5e-05,0.000146,0.000256,0.003224,0,0.002711,8e-06,0.000416,0.006832,0.007035,0.010726,CG+GR+DC+T+BP with AStar,scens/den312d-even-7.scen:,20,0
0.014076,6,12,4830,15396,1185,1185,1185,1185,3,0,1,1,3,0,0,0,0,0,0,0.000199,0,0,0,0,2.4e-05,0.000477,0.005313,0.005428,0.020686,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-12.scen:,20,16
0.092304,6,11,17885,37473,1496,1496,1483,1490,2,0,1,2,2,0,0,20,0,0.055716,8e-05,0.000241,0.001036,0.003921,0,0.006241,4e-05,0.000954,0.020244,0.020441,0.010656,WDG+GR+GC+T+BP with AStar,scens/den312d-even-13.scen:,20,0
0.020144,8,14,7061,20061,1185,1185,1181,1182,5,0,1,2,3,0,0,0,0,3.7e-05,1.1e-05,0.000208,0.000118,0.000568,0,0.001878,3.3e-05,0.000714,0.008755,0.008905,0.019079,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-12.scen:,20,19
0.010726,4,8,2359,8801,1070,1070,1070,1070,1,1,0,2,0,0,0,0,0,0,0,0.000132,0,0,0,0,4e-06,0.00024,0.001881,0.001936,0.020492,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-23.scen:,20,20
0.017215,6,11,6138,18180,1185,1185,1176,1180,4,0,1,1,3,0,0,0,0,7.8e-05,5.1e-05,0.000169,0.00067,0.001839,0,0.00422,3.2e-05,0.000666,0.007234,0.007368,0.010363,CG+GR+DC+T+BP with AStar,scens/den312d-even-12.scen:,20,0
0.010408,4,8,2017,7685,1070,1070,1068,1070,1,0,1,2,0,0,0,1,0,0.000995,3e-06,0.000101,0,0.000131,0,0.000171,1.4e-05,0.000254,0.001666,0.001711,0.016646,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-23.scen:,20,36
0.01146,4,7,2356,9354,1070,1070,1065,1070,2,1,0,2,0,0,0,8,0,0.005536,3.5e-05,9.9e-05,7e-05,0.000184,0,0.001113,6e-06,0.000232,0.001843,0.00191,0.010448,WDG+GR+GC+T+BP with AStar,scens/den312d-even-23.scen:,20,0
0.249903,88,175,95380,226776,1659,1659,1648,1651,11,47,0,31,9,0,0,0,0,0.002489,0.000739,0.002012,0.002722,0.052783,0,0.049988,0.00019,0.00827,0.132964,0.135391,0.013146,CG+GR+GC+T+BP with AStar,scens/den312d-even-1.scen:,25,0
0.181452,8,16,14282,32955,1564,1564,1564,1564,2,1,0,3,3,0,0,0,0,0,0,0.000372,0,0,0,0,1.8e-05,0.001366,0.018327,0.01858,0.025852,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-15.scen:,25,21
0.174691,16,34,14947,40993,1470,1470,1470,1470,2,8,2,5,1,0,0,0,0,0,0,0.00042,0,0,0,0,6.1e-05,0.001565,0.019612,0.019994,0.019994,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-2.scen:,20,19
0.133163,9,16,12995,29742,1564,1564,1563,1564,3,2,0,2,3,0,0,3,0,0.002739,1.1e-05,0.000322,0.000197,3e-06,0,0.001364,1.4e-05,0.001117,0.015921,0.016144,0.024746,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-15.scen:,25,22
0.280611,26,52,23095,64374,1470,1470,1466,1468,13,15,2,6,2,0,0,28,0,0.051055,3.7e-05,0.000531,0.000591,0.00156,0,0.005242,9.8e-05,0.002656,0.029328,0.029916,0.019531,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-2.scen:,20,22
0.181633,8,15,14282,32955,1564,1564,1547,1554,2,1,0,3,3,0,0,31,0,0.129602,0.000101,0.000285,8.3e-05,0.018239,0,0.01074,1.6e-05,0.001329,0.018478,0.018728,0.01341,WDG+GR+GC+T+BP with AStar,scens/den312d-even-15.scen:,25,0
0.754305,140,282,135792,334506,1941,1941,1941,1941,43,82,0,45,13,0,0,0,0,0,0,0.003757,0,0,0,0,0.000294,0.01448,0.178758,0.183047,0.032506,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-1.scen:,30,21
0.107153,17,35,15605,42915,1470,1470,1463,1468,2,10,2,4,1,0,0,50,13,0.076257,9.6e-05,0.000237,0.001936,0.005863,0,0.006571,4.6e-05,0.001314,0.013152,0.013411,0.006358,WDG+GR+GC+T+BP with AStar,scens/den312d-even-2.scen:,20,0
0.02258,6,12,4883,16726,1204,1204,1204,1204,5,0,2,2,1,0,0,0,0,0,0,0.000128,0,0,0,0,2.5e-05,0.000372,0.003411,0.003503,0.012024,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-19.scen:,20,15
0.124037,10,20,10009,29445,1632,1632,1632,1632,4,3,1,4,1,0,0,0,0,0,0,0.000432,0,0,0,0,2.6e-05,0.001144,0.012261,0.012666,0.02628,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-22.scen:,25,21
0.060389,11,20,7702,26158,1204,1204,1199,1203,11,0,4,3,2,0,0,15,2,0.017602,3.2e-05,0.000288,0.004144,0.000215,0,0.00297,7.2e-05,0.001141,0.010328,0.010619,0.011098,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-19.scen:,20,14
0.03814,6,11,4902,16805,1204,1204,1197,1203,5,0,2,2,1,0,0,14,1,0.02275,5.6e-05,0.000171,0.001848,0.001267,0,0.003116,3.6e-05,0.000566,0.005669,0.005823,0.010816,WDG+GR+GC+T+BP with AStar,scens/den312d-even-19.scen:,20,0
0.083763,11,22,9389,28670,1632,1632,1632,1632,5,4,1,4,1,0,0,1,0,0.000264,3e-06,0.000308,0,1e-06,0,0.000125,2.1e-05,0.000789,0.007281,0.007578,0.025067,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-22.scen:,25,22
0.007559,3,6,1988,8151,1239,1239,1239,1239,1,0,0,0,2,0,0,0,0,0,0,0.000133,0,0,0,0,3e-06,0.000145,0.001015,0.001056,0.020042,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-21.scen:,20,15
0.015842,7,12,2969,11651,1239,1239,1235,1237,5,1,0,0,4,0,0,7,0,0.004304,2.3e-05,0.000176,7.5e-05,0,0,0.001412,1e-05,0.000492,0.003303,0.003433,0.017405,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-21.scen:,20,19
0.007772,3,5,2032,8335,1239,1239,1235,1237,1,0,0,0,2,0,0,4,0,0.003006,1.5e-05,9e-05,3.3e-05,1e-06,0,0.000747,3e-06,0.000151,0.001045,0.00109,0.01093,WDG+GR+GC+T+BP with AStar,scens/den312d-even-21.scen:,20,0
0.004803,3,6,1439,5766,963,963,963,963,1,0,0,0,2,0,0,0,0,0,0,0.000102,0,0,0,0,3e-06,0.000142,0.000968,0.001004,0.019905,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-9.scen:,20,23
0.010277,7,12,1897,7098,963,963,961,961,4,0,0,0,5,0,0,8,0,0.003821,1.7e-05,0.000124,6.9e-05,2e-06,0,0.000696,7e-06,0.000372,0.002457,0.002549,0.016174,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-9.scen:,20,21
